Datum;BundeslandID;Bevölkerung;Name;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100
2021-04-15T23:59:59+02:00;1;301203;Burgenland;73628;24.444643645647602;87466;29.0388873948799
2021-04-15T23:59:59+02:00;2;568946;Kärnten;137126;24.101760096740303;152052;26.7252076646993
2021-04-15T23:59:59+02:00;3;1717617;Niederösterreich;409848;23.861431273677397;487052;28.3562633578964
2021-04-15T23:59:59+02:00;4;1521843;Oberösterreich;348293;22.8862635633242;458460;30.125315160630898
2021-04-15T23:59:59+02:00;5;568317;Salzburg;126359;22.2338941119129;132173;23.256914714850996
2021-04-15T23:59:59+02:00;6;1264384;Steiermark;281115;22.23335632213;363227;28.727585923263803
2021-04-15T23:59:59+02:00;7;769613;Tirol;272587;35.418710442781;288267;37.456098064871604
2021-04-15T23:59:59+02:00;8;405542;Vorarlberg;106597;26.285070350296603;109981;27.119509200033498
2021-04-15T23:59:59+02:00;9;1973403;Wien;436491;22.1186954717308;579225;29.3515820134053
2021-04-15T23:59:59+02:00;10;9090868;Österreich;2203904;24.2430535786022;2669078;29.359990707157998
2021-04-16T23:59:59+02:00;0;;Bundesverwaltung;11860;;11860;
2021-04-16T23:59:59+02:00;1;301203;Burgenland;76686;25.459905777830897;87490;29.046855443006898
2021-04-16T23:59:59+02:00;2;568946;Kärnten;151242;26.582839144664;166552;29.273779936936002
2021-04-16T23:59:59+02:00;3;1717617;Niederösterreich;425564;24.7764198887179;494722;28.802812268392803
2021-04-16T23:59:59+02:00;4;1521843;Oberösterreich;350325;23.0197858780439;458948;30.1573815432998
2021-04-16T23:59:59+02:00;5;568317;Salzburg;127843;22.495015985796698;138399;24.352430069837798
2021-04-16T23:59:59+02:00;6;1264384;Steiermark;288389;22.8086562310184;363781;28.771401726057896
2021-04-16T23:59:59+02:00;7;769613;Tirol;278669;36.208977758951605;297357;38.6372111697697
2021-04-16T23:59:59+02:00;8;405542;Vorarlberg;109633;27.033698112649198;109981;27.119509200033498
2021-04-16T23:59:59+02:00;9;1973403;Wien;441901;22.392841198680703;578329;29.3061782109382
2021-04-16T23:59:59+02:00;10;9090868;Österreich;2262112;24.883344472717;2706734;29.774208579422805
2021-04-17T23:59:59+02:00;0;;Bundesverwaltung;11860;;11860;
2021-04-17T23:59:59+02:00;1;301203;Burgenland;77986;25.8915083847106;87490;29.046855443006898
2021-04-17T23:59:59+02:00;2;568946;Kärnten;151282;26.589869688863303;166552;29.273779936936002
2021-04-17T23:59:59+02:00;3;1717617;Niederösterreich;427206;24.8720174520862;494740;28.8038602319376
2021-04-17T23:59:59+02:00;4;1521843;Oberösterreich;350361;23.0221514308638;458948;30.1573815432998
2021-04-17T23:59:59+02:00;5;568317;Salzburg;131763;23.184771879074503;142053;24.9953810989289
2021-04-17T23:59:59+02:00;6;1264384;Steiermark;288425;22.8115034673011;363781;28.771401726057896
2021-04-17T23:59:59+02:00;7;769613;Tirol;278777;36.2230107859405;297357;38.6372111697697
2021-04-17T23:59:59+02:00;8;405542;Vorarlberg;109981;27.119509200033498;110587;27.2689388522027
2021-04-17T23:59:59+02:00;9;1973403;Wien;452267;22.9181267080267;578609;29.320366899209105
2021-04-17T23:59:59+02:00;10;9090868;Österreich;2279908;25.0791013575381;2711292;29.8243468060476
2021-04-18T23:59:59+02:00;0;;Bundesverwaltung;11860;;11860;
2021-04-18T23:59:59+02:00;1;301203;Burgenland;77986;25.8915083847106;87490;29.046855443006898
2021-04-18T23:59:59+02:00;2;568946;Kärnten;151282;26.589869688863303;166552;29.273779936936002
2021-04-18T23:59:59+02:00;3;1717617;Niederösterreich;427206;24.8720174520862;504994;29.4008501313157
2021-04-18T23:59:59+02:00;4;1521843;Oberösterreich;350361;23.0221514308638;458948;30.1573815432998
2021-04-18T23:59:59+02:00;5;568317;Salzburg;131763;23.184771879074503;143541;25.257206805356898
2021-04-18T23:59:59+02:00;6;1264384;Steiermark;288425;22.8115034673011;363781;28.771401726057896
2021-04-18T23:59:59+02:00;7;769613;Tirol;278777;36.2230107859405;297357;38.6372111697697
2021-04-18T23:59:59+02:00;8;405542;Vorarlberg;109981;27.119509200033498;121699;30.0089756424735
2021-04-18T23:59:59+02:00;9;1973403;Wien;452267;22.9181267080267;578609;29.320366899209105
2021-04-18T23:59:59+02:00;10;9090868;Österreich;2279908;25.0791013575381;2734146;30.075741942353602
2021-04-19T23:59:59+02:00;0;;Bundesverwaltung;11860;;11860;
2021-04-19T23:59:59+02:00;1;301203;Burgenland;78820;26.1683980571243;87676;29.108607815991203
2021-04-19T23:59:59+02:00;2;568946;Kärnten;152022;26.7199347565498;166552;29.273779936936002
2021-04-19T23:59:59+02:00;3;1717617;Niederösterreich;441686;25.715045903714298;523742;30.492362383465
2021-04-19T23:59:59+02:00;4;1521843;Oberösterreich;358729;23.5720110418749;459074;30.1656609781692
2021-04-19T23:59:59+02:00;5;568317;Salzburg;138145;24.307736703283602;144623;25.447593508552398
2021-04-19T23:59:59+02:00;6;1264384;Steiermark;307417;24.313578786191503;364987;28.866784141526605
2021-04-19T23:59:59+02:00;7;769613;Tirol;280805;36.486519848287394;302205;39.2671381590488
2021-04-19T23:59:59+02:00;8;405542;Vorarlberg;109981;27.119509200033498;121699;30.0089756424735
2021-04-19T23:59:59+02:00;9;1973403;Wien;471395;23.8874168124808;579349;29.3578655753538
2021-04-19T23:59:59+02:00;10;9090868;Österreich;2350860;25.8595768852875;2761082;30.372039281617603
2021-04-20T23:59:59+02:00;0;;Bundesverwaltung;11860;;12124;
2021-04-20T23:59:59+02:00;1;301203;Burgenland;79486;26.389511392648803;89350;29.6643791728502
2021-04-20T23:59:59+02:00;2;568946;Kärnten;153102;26.9097594499302;168292;29.579608609604396
2021-04-20T23:59:59+02:00;3;1717617;Niederösterreich;446276;25.9822766076489;546752;31.832009114954
2021-04-20T23:59:59+02:00;4;1521843;Oberösterreich;370203;24.3259652933975;459094;30.1669751741803
2021-04-20T23:59:59+02:00;5;568317;Salzburg;141745;24.941185993028498;144791;25.4771544754072
2021-04-20T23:59:59+02:00;6;1264384;Steiermark;321883;25.457693232435698;365179;28.881969401700697
2021-04-20T23:59:59+02:00;7;769613;Tirol;283931;36.8926980183547;302175;39.2632400959963
2021-04-20T23:59:59+02:00;8;405542;Vorarlberg;109981;27.119509200033498;121699;30.0089756424735
2021-04-20T23:59:59+02:00;9;1973403;Wien;481255;24.3870613351657;579593;29.3702300037043
2021-04-20T23:59:59+02:00;10;9090868;Österreich;2399722;26.397061314717103;2788364;30.672142638084697
2021-04-21T23:59:59+02:00;0;;Bundesverwaltung;11860;;12124;
2021-04-21T23:59:59+02:00;1;301203;Burgenland;82186;27.2859168069375;93388;31.0050032702197
2021-04-21T23:59:59+02:00;2;568946;Kärnten;153682;27.011702340819696;168292;29.579608609604396
2021-04-21T23:59:59+02:00;3;1717617;Niederösterreich;461364;26.8607029390138;547220;31.8592561671199
2021-04-21T23:59:59+02:00;4;1521843;Oberösterreich;380241;24.985560271328897;492874;32.386652236794504
2021-04-21T23:59:59+02:00;5;568317;Salzburg;143253;25.2065308621773;144983;25.5109384375269
2021-04-21T23:59:59+02:00;6;1264384;Steiermark;329583;26.0666854373355;368831;29.1708057045961
2021-04-21T23:59:59+02:00;7;769613;Tirol;286747;37.2585962035465;302677;39.3284676844076
2021-04-21T23:59:59+02:00;8;405542;Vorarlberg;116275;28.6715062804839;121699;30.0089756424735
2021-04-21T23:59:59+02:00;9;1973403;Wien;501261;25.4008431121266;620359;31.4360016681843
2021-04-21T23:59:59+02:00;10;9090868;Österreich;2466452;27.131094632547697;2871762;31.589524784652
2021-04-22T23:59:59+02:00;0;;Bundesverwaltung;11860;;16188;
2021-04-22T23:59:59+02:00;1;301203;Burgenland;82720;27.4632058777635;96448;32.0209294064136
2021-04-22T23:59:59+02:00;2;568946;Kärnten;153682;27.011702340819696;170352;29.941681635867
2021-04-22T23:59:59+02:00;3;1717617;Niederösterreich;468576;27.280586999313602;558432;32.512021015162304
2021-04-22T23:59:59+02:00;4;1521843;Oberösterreich;396289;26.040071150572;496694;32.6376636748994
2021-04-22T23:59:59+02:00;5;568317;Salzburg;144105;25.3564471940836;152333;26.804230737423
2021-04-22T23:59:59+02:00;6;1264384;Steiermark;330277;26.1215738256732;370967;29.3397417240332
2021-04-22T23:59:59+02:00;7;769613;Tirol;292789;38.04366610231379;302689;39.3300269096286
2021-04-22T23:59:59+02:00;8;405542;Vorarlberg;118313;29.174043625567798;121699;30.0089756424735
2021-04-22T23:59:59+02:00;9;1973403;Wien;515889;26.1421007265115;667839;33.8419978078477
2021-04-22T23:59:59+02:00;10;9090868;Österreich;2514500;27.659625021505104;2952956;32.482662821636
2021-04-23T23:59:59+02:00;0;;Bundesverwaltung;11890;;17954;
2021-04-23T23:59:59+02:00;1;301203;Burgenland;83548;27.7381035381454;96436;32.0169453823501
2021-04-23T23:59:59+02:00;2;568946;Kärnten;166552;29.273779936936002;190364;33.4590628987637
2021-04-23T23:59:59+02:00;3;1717617;Niederösterreich;475718;27.6963956458279;596066;34.7030799066381
2021-04-23T23:59:59+02:00;4;1521843;Oberösterreich;399999;26.283854510616397;515174;33.851980789082695
2021-04-23T23:59:59+02:00;5;568317;Salzburg;144537;25.432461108853;161627;28.4395856537813
2021-04-23T23:59:59+02:00;6;1264384;Steiermark;333969;26.4135737244381;416795;32.9642735118445
2021-04-23T23:59:59+02:00;7;769613;Tirol;296281;38.497400641621205;320641;41.6626278402262
2021-04-23T23:59:59+02:00;8;405542;Vorarlberg;119461;29.4571215805021;121699;30.0089756424735
2021-04-23T23:59:59+02:00;9;1973403;Wien;521573;26.4301310984122;670615;33.982668517277006
2021-04-23T23:59:59+02:00;10;9090868;Österreich;2553528;28.088934961986;3106686;34.173700465126096
2021-04-24T23:59:59+02:00;0;;Bundesverwaltung;12886;;17954;
2021-04-24T23:59:59+02:00;1;301203;Burgenland;85648;28.4353077492588;96436;32.0169453823501
2021-04-24T23:59:59+02:00;2;568946;Kärnten;166552;29.273779936936002;190364;33.4590628987637
2021-04-24T23:59:59+02:00;3;1717617;Niederösterreich;477720;27.812952480093102;629302;36.638086371991
2021-04-24T23:59:59+02:00;4;1521843;Oberösterreich;400079;26.2891112946605;518774;34.0885360710665
2021-04-24T23:59:59+02:00;5;568317;Salzburg;144735;25.467300819789;161627;28.4395856537813
2021-04-24T23:59:59+02:00;6;1264384;Steiermark;333969;26.4135737244381;417325;33.0061911571168
2021-04-24T23:59:59+02:00;7;769613;Tirol;296661;38.5467761069525;320641;41.6626278402262
2021-04-24T23:59:59+02:00;8;405542;Vorarlberg;121699;30.0089756424735;121699;30.0089756424735
2021-04-24T23:59:59+02:00;9;1973403;Wien;533633;27.0412581717977;670615;33.982668517277006
2021-04-24T23:59:59+02:00;10;9090868;Österreich;2573582;28.309529959075398;3144052;34.584728322972005
2021-04-25T23:59:59+02:00;0;;Bundesverwaltung;12886;;17954;
2021-04-25T23:59:59+02:00;1;301203;Burgenland;85648;28.4353077492588;96436;32.0169453823501
2021-04-25T23:59:59+02:00;2;568946;Kärnten;166552;29.273779936936002;190364;33.4590628987637
2021-04-25T23:59:59+02:00;3;1717617;Niederösterreich;477720;27.812952480093102;629964;36.6766281423624
2021-04-25T23:59:59+02:00;4;1521843;Oberösterreich;400079;26.2891112946605;523508;34.3996062668751
2021-04-25T23:59:59+02:00;5;568317;Salzburg;144735;25.467300819789;166257;29.2542718236477
2021-04-25T23:59:59+02:00;6;1264384;Steiermark;333969;26.4135737244381;417325;33.0061911571168
2021-04-25T23:59:59+02:00;7;769613;Tirol;296661;38.5467761069525;320641;41.6626278402262
2021-04-25T23:59:59+02:00;8;405542;Vorarlberg;121699;30.0089756424735;135061;33.303825497729
2021-04-25T23:59:59+02:00;9;1973403;Wien;533633;27.0412581717977;670615;33.982668517277006
2021-04-25T23:59:59+02:00;10;9090868;Österreich;2573582;28.309529959075398;3167440;34.8419974858286
2021-04-26T23:59:59+02:00;0;;Bundesverwaltung;16188;;24134;
2021-04-26T23:59:59+02:00;1;301203;Burgenland;87574;29.074743611451396;97674;32.4279638649017
2021-04-26T23:59:59+02:00;2;568946;Kärnten;166552;29.273779936936002;190714;33.5205801605073
2021-04-26T23:59:59+02:00;3;1717617;Niederösterreich;490434;28.5531640639328;631709;36.778222386015
2021-04-26T23:59:59+02:00;4;1521843;Oberösterreich;426643;28.0346264364984;523580;34.4043373725148
2021-04-26T23:59:59+02:00;5;568317;Salzburg;152089;26.7612969522291;167367;29.4495853546524
2021-04-26T23:59:59+02:00;6;1264384;Steiermark;335259;26.515599691233;418465;33.096353639400704
2021-04-26T23:59:59+02:00;7;769613;Tirol;298135;38.7383009382638;320749;41.6766608672151
2021-04-26T23:59:59+02:00;8;405542;Vorarlberg;121699;30.0089756424735;135076;33.3075242514955
2021-04-26T23:59:59+02:00;9;1973403;Wien;556697;28.210000694232203;673675;34.1377306105241
2021-04-26T23:59:59+02:00;10;9090868;Österreich;2651270;29.164101821740196;3182458;35.007196232527
2021-04-27T23:59:59+02:00;0;;Bundesverwaltung;17094;;24176;
2021-04-27T23:59:59+02:00;1;301203;Burgenland;87760;29.1364959844357;97674;32.4279638649017
2021-04-27T23:59:59+02:00;2;568946;Kärnten;168612;29.635852963198598;191722;33.697749874329
2021-04-27T23:59:59+02:00;3;1717617;Niederösterreich;500674;29.1493388805537;642701;37.4181787907316
2021-04-27T23:59:59+02:00;4;1521843;Oberösterreich;427393;28.083908786911696;523610;34.4063086665313
2021-04-27T23:59:59+02:00;5;568317;Salzburg;156991;27.6238437350985;167427;29.460142842814804
2021-04-27T23:59:59+02:00;6;1264384;Steiermark;362181;28.6448578912735;423467;33.491961302895305
2021-04-27T23:59:59+02:00;7;769613;Tirol;300031;38.984658523179796;326226;42.3883172451609
2021-04-27T23:59:59+02:00;8;405542;Vorarlberg;121699;30.0089756424735;135116;33.317387594873
2021-04-27T23:59:59+02:00;9;1973403;Wien;571973;28.9840949871871;673805;34.1443182157927
2021-04-27T23:59:59+02:00;10;9090868;Österreich;2714408;29.8586229609758;3205239;35.2577883652034
2021-04-28T23:59:59+02:00;0;;Bundesverwaltung;22480;;24556;
2021-04-28T23:59:59+02:00;1;301203;Burgenland;91882;30.5050082502498;101784;33.792492106652304
2021-04-28T23:59:59+02:00;2;568946;Kärnten;168612;29.635852963198598;193522;34.0141243632963
2021-04-28T23:59:59+02:00;3;1717617;Niederösterreich;513804;29.9137700663186;646549;37.6422101085399
2021-04-28T23:59:59+02:00;4;1521843;Oberösterreich;453969;29.8302124463562;547440;35.9721732136626
2021-04-28T23:59:59+02:00;5;568317;Salzburg;161835;28.4761849460776;167389;29.4534564336453
2021-04-28T23:59:59+02:00;6;1264384;Steiermark;366635;28.9971242913545;423517;33.4959157977323
2021-04-28T23:59:59+02:00;7;769613;Tirol;300769;39.0805508742706;327779;42.5901069758437
2021-04-28T23:59:59+02:00;8;405542;Vorarlberg;123379;30.423236064328698;135116;33.317387594873
2021-04-28T23:59:59+02:00;9;1973403;Wien;580459;29.4141135895709;676465;34.2791107543669
2021-04-28T23:59:59+02:00;10;9090868;Österreich;2783824;30.6222024123549;3243432;35.677913264168
2021-04-29T23:59:59+02:00;0;;Bundesverwaltung;24046;;28093;
2021-04-29T23:59:59+02:00;1;301203;Burgenland;92554;30.7281135978061;106445;35.3399534533189
2021-04-29T23:59:59+02:00;2;568946;Kärnten;180864;31.7893086514362;198850;34.9505928506396
2021-04-29T23:59:59+02:00;3;1717617;Niederösterreich;519473;30.243820362746803;646711;37.6516417804435
2021-04-29T23:59:59+02:00;4;1521843;Oberösterreich;454529;29.867009934664697;547428;35.971384696056
2021-04-29T23:59:59+02:00;5;568317;Salzburg;166727;29.336972147586604;171261;30.1347663363932
2021-04-29T23:59:59+02:00;6;1264384;Steiermark;366785;29.008987775865602;455359;36.014296289734794
2021-04-29T23:59:59+02:00;7;769613;Tirol;313795;40.773089851652706;331535;43.078144470012894
2021-04-29T23:59:59+02:00;8;405542;Vorarlberg;129448;31.9197518382806;135116;33.317387594873
2021-04-29T23:59:59+02:00;9;1973403;Wien;595151;30.1586143327035;686845;34.8051056981265
2021-04-29T23:59:59+02:00;10;9090868;Österreich;2843372;31.277233373094802;3306958;36.3767024226949
2021-04-30T23:59:59+02:00;0;;Bundesverwaltung;24436;;28129;
2021-04-30T23:59:59+02:00;1;301203;Burgenland;93888;31.1710042728658;106507;35.360537577647
2021-04-30T23:59:59+02:00;2;568946;Kärnten;186324;32.748977934637;198850;34.9505928506396
2021-04-30T23:59:59+02:00;3;1717617;Niederösterreich;529503;30.827768938011197;679643;39.568949305927894
2021-04-30T23:59:59+02:00;4;1521843;Oberösterreich;460219;30.2408986998002;559058;36.735589676464706
2021-04-30T23:59:59+02:00;5;568317;Salzburg;167393;29.4541602661895;183736;32.3298440834957
2021-04-30T23:59:59+02:00;6;1264384;Steiermark;367265;29.046950926300898;466927;36.9292082152258
2021-04-30T23:59:59+02:00;7;769613;Tirol;315597;41.007233505671;341881;44.4224564813744
2021-04-30T23:59:59+02:00;8;405542;Vorarlberg;135116;33.317387594873;135616;33.4406793870918
2021-04-30T23:59:59+02:00;9;1973403;Wien;599021;30.354722274163;690303;34.980335998273
2021-04-30T23:59:59+02:00;10;9090868;Österreich;2878762;31.6665251326936;3389965;37.2897835498216
2021-05-01T23:59:59+02:00;0;;Bundesverwaltung;24436;;28129;
2021-05-01T23:59:59+02:00;1;301203;Burgenland;93888;31.1710042728658;106507;35.360537577647
2021-05-01T23:59:59+02:00;2;568946;Kärnten;186459;32.7727060213096;198850;34.9505928506396
2021-05-01T23:59:59+02:00;3;1717617;Niederösterreich;532359;30.994045820459398;689941;40.1685008939711
2021-05-01T23:59:59+02:00;4;1521843;Oberösterreich;460219;30.2408986998002;562557;36.9655082685927
2021-05-01T23:59:59+02:00;5;568317;Salzburg;167393;29.4541602661895;192001;33.7841380778685
2021-05-01T23:59:59+02:00;6;1264384;Steiermark;367265;29.046950926300898;466927;36.9292082152258
2021-05-01T23:59:59+02:00;7;769613;Tirol;316297;41.0981883102286;341881;44.4224564813744
2021-05-01T23:59:59+02:00;8;405542;Vorarlberg;135116;33.317387594873;135616;33.4406793870918
2021-05-01T23:59:59+02:00;9;1973403;Wien;609821;30.902000250329;690303;34.980335998273
2021-05-01T23:59:59+02:00;10;9090868;Österreich;2893253;31.825926853189397;3412027;37.5324666467492
2021-05-02T23:59:59+02:00;0;;Bundesverwaltung;24436;;28129;
2021-05-02T23:59:59+02:00;1;301203;Burgenland;93888;31.1710042728658;106507;35.360537577647
2021-05-02T23:59:59+02:00;2;568946;Kärnten;186459;32.7727060213096;198850;34.9505928506396
2021-05-02T23:59:59+02:00;3;1717617;Niederösterreich;532359;30.994045820459398;695911;40.5160754696769
2021-05-02T23:59:59+02:00;4;1521843;Oberösterreich;460219;30.2408986998002;567357;37.2809153112378
2021-05-02T23:59:59+02:00;5;568317;Salzburg;167393;29.4541602661895;191921;33.7700614269853
2021-05-02T23:59:59+02:00;6;1264384;Steiermark;367265;29.046950926300898;466933;36.929682754606205
2021-05-02T23:59:59+02:00;7;769613;Tirol;316297;41.0981883102286;341881;44.4224564813744
2021-05-02T23:59:59+02:00;8;405542;Vorarlberg;135116;33.317387594873;152796;37.676985367730104
2021-05-02T23:59:59+02:00;9;1973403;Wien;609821;30.902000250329;690303;34.980335998273
2021-05-02T23:59:59+02:00;10;9090868;Österreich;2893253;31.825926853189397;3439903;37.8391040327502
2021-05-03T23:59:59+02:00;0;;Bundesverwaltung;27559;;33475;
2021-05-03T23:59:59+02:00;1;301203;Burgenland;96749;32.1208620100065;108473;36.0132535200513
2021-05-03T23:59:59+02:00;2;568946;Kärnten;192704;33.870349734421204;216520;38.0563357506688
2021-05-03T23:59:59+02:00;3;1717617;Niederösterreich;554337;32.273609308710796;702883;40.9219866827122
2021-05-03T23:59:59+02:00;4;1521843;Oberösterreich;484179;31.8153055210032;567567;37.2947143693535
2021-05-03T23:59:59+02:00;5;568317;Salzburg;176721;31.095497759173103;193930;34.1235613222902
2021-05-03T23:59:59+02:00;6;1264384;Steiermark;383839;30.3577868748735;472381;37.360564512047
2021-05-03T23:59:59+02:00;7;769613;Tirol;320585;41.6553514558616;344941;44.820058912726296
2021-05-03T23:59:59+02:00;8;405542;Vorarlberg;135266;33.3543751325387;152796;37.676985367730104
2021-05-03T23:59:59+02:00;9;1973403;Wien;641723;32.518598583259504;702503;35.5985574157939
2021-05-03T23:59:59+02:00;10;9090868;Österreich;3013662;33.1504318399519;3494784;38.4427977614459
2021-05-04T23:59:59+02:00;0;;Bundesverwaltung;29119;;46559;
2021-05-04T23:59:59+02:00;1;301203;Burgenland;97709;32.439583935087;108437;36.001301447860705
2021-05-04T23:59:59+02:00;2;568946;Kärnten;193448;34.0011178565277;216706;38.0890277811954
2021-05-04T23:59:59+02:00;3;1717617;Niederösterreich;564413;32.8602360130343;709143;41.286445115529204
2021-05-04T23:59:59+02:00;4;1521843;Oberösterreich;492694;32.3748244726953;568117;37.3308547596565
2021-05-04T23:59:59+02:00;5;568317;Salzburg;187378;32.9706836149543;202972;35.7145747883664
2021-05-04T23:59:59+02:00;6;1264384;Steiermark;401995;31.7937430400891;479710;37.9402143652561
2021-05-04T23:59:59+02:00;7;769613;Tirol;326523;42.426908069380296;352089;45.7488374026946
2021-05-04T23:59:59+02:00;8;405542;Vorarlberg;135266;33.3543751325387;152876;37.696712054485104
2021-05-04T23:59:59+02:00;9;1973403;Wien;653723;33.126685223444;807717;40.9301597291582
2021-05-04T23:59:59+02:00;10;9090868;Österreich;3082268;33.9051012510577;3643641;40.080232162649395
2021-05-05T23:59:59+02:00;0;;Bundesverwaltung;38581;;46559;
2021-05-05T23:59:59+02:00;1;301203;Burgenland;101221;33.605574977672894;113781;37.775520164141795
2021-05-05T23:59:59+02:00;2;568946;Kärnten;194027;34.102884983812196;220320;38.7242374495998
2021-05-05T23:59:59+02:00;3;1717617;Niederösterreich;585511;34.0885657279824;716827;41.7338091087827
2021-05-05T23:59:59+02:00;4;1521843;Oberösterreich;515162;33.8511922714761;580187;38.1239720523076
2021-05-05T23:59:59+02:00;5;568317;Salzburg;190576;33.5333977340111;206195;36.28168786082411
2021-05-05T23:59:59+02:00;6;1264384;Steiermark;417351;33.0082474944321;512558;40.5381592933792
2021-05-05T23:59:59+02:00;7;769613;Tirol;331523;43.0765852447919;355959;46.2516875364631
2021-05-05T23:59:59+02:00;8;405542;Vorarlberg;138852;34.238623866332;152876;37.696712054485104
2021-05-05T23:59:59+02:00;9;1973403;Wien;660643;33.4773485192837;806425;40.864689067564996
2021-05-05T23:59:59+02:00;10;9090868;Österreich;3173447;34.908074784498;3711002;40.8212065118534
2021-05-06T23:59:59+02:00;0;;Bundesverwaltung;42989;;46639;
2021-05-06T23:59:59+02:00;1;301203;Burgenland;103801;34.4621401513265;115301;38.2801632121858
2021-05-06T23:59:59+02:00;2;568946;Kärnten;202090;35.5200669307808;220386;38.7358378475286
2021-05-06T23:59:59+02:00;3;1717617;Niederösterreich;599807;34.9208816633743;725953;42.2651266260173
2021-05-06T23:59:59+02:00;4;1521843;Oberösterreich;519326;34.1248078809706;611881;40.2065784709724
2021-05-06T23:59:59+02:00;5;568317;Salzburg;198800;34.9804774448063;216441;38.084554922692796
2021-05-06T23:59:59+02:00;6;1264384;Steiermark;419491;33.1774998734562;541394;42.818795555780504
2021-05-06T23:59:59+02:00;7;769613;Tirol;339773;44.148552584220894;360625;46.85796627655721
2021-05-06T23:59:59+02:00;8;405542;Vorarlberg;148748;36.6788150179266;152876;37.696712054485104
2021-05-06T23:59:59+02:00;9;1973403;Wien;673853;34.1467505623535;806461;40.8665133274856
2021-05-06T23:59:59+02:00;10;9090868;Österreich;3248678;35.735619525000295;3797272;41.7701808012172
2021-05-07T23:59:59+02:00;0;;Bundesverwaltung;45177;;50639;
2021-05-07T23:59:59+02:00;1;301203;Burgenland;105011;34.863862577729996;115301;38.2801632121858
2021-05-07T23:59:59+02:00;2;568946;Kärnten;213713;37.562967311484705;221706;38.967845806104606
2021-05-07T23:59:59+02:00;3;1717617;Niederösterreich;609615;35.491905354919;729119;42.4494517695156
2021-05-07T23:59:59+02:00;4;1521843;Oberösterreich;521806;34.287768186337196;611821;40.2026358829393
2021-05-07T23:59:59+02:00;5;568317;Salzburg;205166;36.1006269388387;227193;39.976456801397795
2021-05-07T23:59:59+02:00;6;1264384;Steiermark;428704;33.906155092123896;542042;42.870045808868205
2021-05-07T23:59:59+02:00;7;769613;Tirol;340025;44.1812963138616;366797;47.6599277818852
2021-05-07T23:59:59+02:00;8;405542;Vorarlberg;152558;37.618298474633896;152876;37.696712054485104
2021-05-07T23:59:59+02:00;9;1973403;Wien;681533;34.5359260120715;811171;41.105187333758
2021-05-07T23:59:59+02:00;10;9090868;Österreich;3303308;36.336552241216104;3827980;42.1079703280259
2021-05-08T23:59:59+02:00;0;;Bundesverwaltung;45177;;50639;
2021-05-08T23:59:59+02:00;1;301203;Burgenland;105191;34.9236229386825;115301;38.2801632121858
2021-05-08T23:59:59+02:00;2;568946;Kärnten;213755;37.570349382894;221706;38.967845806104606
2021-05-08T23:59:59+02:00;3;1717617;Niederösterreich;612549;35.662723412728205;729179;42.452944981331704
2021-05-08T23:59:59+02:00;4;1521843;Oberösterreich;522356;34.3239085766403;614071;40.3504829341791
2021-05-08T23:59:59+02:00;5;568317;Salzburg;206087;36.262684382131795;227193;39.976456801397795
2021-05-08T23:59:59+02:00;6;1264384;Steiermark;428806;33.9142222615914;542042;42.870045808868205
2021-05-08T23:59:59+02:00;7;769613;Tirol;340025;44.1812963138616;366797;47.6599277818852
2021-05-08T23:59:59+02:00;8;405542;Vorarlberg;152876;37.696712054485104;155026;38.226866761026
2021-05-08T23:59:59+02:00;9;1973403;Wien;691643;35.048239006427;811171;41.105187333758
2021-05-08T23:59:59+02:00;10;9090868;Österreich;3318465;36.503279994825604;3832440;42.157030549778106
2021-05-09T23:59:59+02:00;0;;Bundesverwaltung;45177;;50639;
2021-05-09T23:59:59+02:00;1;301203;Burgenland;105191;34.9236229386825;115301;38.2801632121858
2021-05-09T23:59:59+02:00;2;568946;Kärnten;213755;37.570349382894;221706;38.967845806104606
2021-05-09T23:59:59+02:00;3;1717617;Niederösterreich;612549;35.662723412728205;730469;42.52804903537871
2021-05-09T23:59:59+02:00;4;1521843;Oberösterreich;522356;34.3239085766403;635473;41.7568040855726
2021-05-09T23:59:59+02:00;5;568317;Salzburg;206087;36.262684382131795;227193;39.976456801397795
2021-05-09T23:59:59+02:00;6;1264384;Steiermark;428806;33.9142222615914;550022;43.5011831848552
2021-05-09T23:59:59+02:00;7;769613;Tirol;340025;44.1812963138616;366797;47.6599277818852
2021-05-09T23:59:59+02:00;8;405542;Vorarlberg;152876;37.696712054485104;169696;41.844247944725794
2021-05-09T23:59:59+02:00;9;1973403;Wien;691643;35.048239006427;811171;41.105187333758
2021-05-09T23:59:59+02:00;10;9090868;Österreich;3318465;36.503279994825604;3877782;42.6557948041925
2021-05-10T23:59:59+02:00;0;;Bundesverwaltung;46249;;50639;
2021-05-10T23:59:59+02:00;1;301203;Burgenland;107559;35.7098036872143;122623;40.7110818949347
2021-05-10T23:59:59+02:00;2;568946;Kärnten;219052;38.50136919848279;239612;42.1150689169095
2021-05-10T23:59:59+02:00;3;1717617;Niederösterreich;629567;36.6535147241789;730551;42.5328230915274
2021-05-10T23:59:59+02:00;4;1521843;Oberösterreich;546322;35.8987096566466;655599;43.079279531462795
2021-05-10T23:59:59+02:00;5;568317;Salzburg;220539;38.80563136418579;227595;40.047191972086
2021-05-10T23:59:59+02:00;6;1264384;Steiermark;438940;34.7157192751569;551880;43.6481322129986
