Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
07.09.2022 00:00:00;4444;3549;2;893;83128
08.09.2022 00:00:00;4287;4002;6;279;76837
09.09.2022 00:00:00;4139;5440;4;-1305;26128
10.09.2022 00:00:00;3400;3998;8;-606;106595
11.09.2022 00:00:00;2794;3506;3;-715;46661
12.09.2022 00:00:00;5128;4826;4;298;40319
13.09.2022 00:00:00;6250;3947;4;2299;105278
14.09.2022 00:00:00;5624;3397;5;2222;78130
15.09.2022 00:00:00;5372;3950;7;1415;67392
16.09.2022 00:00:00;5359;5226;1;132;74268
17.09.2022 00:00:00;4795;4326;5;464;50092
18.09.2022 00:00:00;3699;4116;2;-419;46141
19.09.2022 00:00:00;6235;4721;6;1508;40606
20.09.2022 00:00:00;8459;4461;7;3991;95217
21.09.2022 00:00:00;8078;3716;4;4358;78105
22.09.2022 00:00:00;7940;4215;3;3722;114653
23.09.2022 00:00:00;8564;6092;4;2468;70961
24.09.2022 00:00:00;6931;5190;3;1738;65995
25.09.2022 00:00:00;6088;5247;6;835;48737
26.09.2022 00:00:00;10927;6289;9;4629;49117
27.09.2022 00:00:00;15316;5997;5;9314;105146
28.09.2022 00:00:00;12747;4822;6;7919;108005
29.09.2022 00:00:00;13061;5091;5;7965;98804
30.09.2022 00:00:00;12571;8308;9;4254;103387
01.10.2022 00:00:00;10344;7095;4;3245;0
02.10.2022 00:00:00;8525;7188;4;1333;0
03.10.2022 00:00:00;14200;8209;16;5975;172327
04.10.2022 00:00:00;18531;9024;16;9491;128804
05.10.2022 00:00:00;15291;8481;13;6797;125141
06.10.2022 00:00:00;15560;9098;10;6452;117930
07.10.2022 00:00:00;14391;13711;18;662;98895
08.10.2022 00:00:00;11230;11976;12;-758;0
09.10.2022 00:00:00;8689;13142;10;-4463;0
10.10.2022 00:00:00;13369;14602;10;-1243;207714
11.10.2022 00:00:00;18495;15565;11;2919;149627
12.10.2022 00:00:00;14304;10368;13;3923;128285
13.10.2022 00:00:00;13068;10937;14;2117;97483
14.10.2022 00:00:00;11750;16808;10;-5068;0
15.10.2022 00:00:00;8818;14964;6;-6152;0
16.10.2022 00:00:00;6605;15626;12;-9033;0
17.10.2022 00:00:00;9963;14325;8;-4370;213337
18.10.2022 00:00:00;13206;13779;7;-580;123035
19.10.2022 00:00:00;9999;10784;8;-793;126930
20.10.2022 00:00:00;8093;8782;6;-695;104824
21.10.2022 00:00:00;7151;13276;0;-6125;85090
