Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
25.05.2020 00:00:00;25;54;2;-31;3484
02.06.2020 00:00:00;16;67;3;-54;4558
10.06.2020 00:00:00;34;35;2;-3;5423
18.06.2020 00:00:00;32;31;0;1;5312
26.06.2020 00:00:00;74;22;1;51;6199
04.07.2020 00:00:00;106;22;3;81;7174
12.07.2020 00:00:00;52;45;2;5;5031
20.07.2020 00:00:00;90;102;2;-14;49767
28.07.2020 00:00:00;153;144;0;9;8037
05.08.2020 00:00:00;159;152;1;6;7124
13.08.2020 00:00:00;251;96;3;152;8490
21.08.2020 00:00:00;302;206;3;93;13972
29.08.2020 00:00:00;237;174;0;63;12799
06.09.2020 00:00:00;367;172;2;193;8018
14.09.2020 00:00:00;820;283;1;536;9342
22.09.2020 00:00:00;719;626;3;90;14552
30.09.2020 00:00:00;854;709;3;142;31409
08.10.2020 00:00:00;1109;719;10;380;21762
16.10.2020 00:00:00;1794;1112;10;672;16119
24.10.2020 00:00:00;2971;1030;17;1924;24189
01.11.2020 00:00:00;4476;1882;33;2561;23316
09.11.2020 00:00:00;6246;4213;81;1952;26376
17.11.2020 00:00:00;7520;6419;105;996;29050
25.11.2020 00:00:00;5389;5918;121;-650;30569
03.12.2020 00:00:00;3655;5291;145;-1781;31294
11.12.2020 00:00:00;2835;3799;139;-1103;25394
19.12.2020 00:00:00;1504;2441;94;-1031;33800
27.12.2020 00:00:00;1696;1926;64;-294;9909
04.01.2021 00:00:00;2286;2037;75;174;12601
12.01.2021 00:00:00;2137;2009;72;56;2945871
20.01.2021 00:00:00;1733;1604;44;85;610150
28.01.2021 00:00:00;1406;1577;50;-221;92444
05.02.2021 00:00:00;1357;1526;36;-205;87206
13.02.2021 00:00:00;1162;1329;35;-202;214321
21.02.2021 00:00:00;1217;1232;32;-47;198975
01.03.2021 00:00:00;2170;1575;22;573;95564
09.03.2021 00:00:00;2395;1867;31;497;395907
17.03.2021 00:00:00;3509;2073;39;1397;436660
25.03.2021 00:00:00;3199;2390;36;773;418328
02.04.2021 00:00:00;3294;3025;42;227;281183
10.04.2021 00:00:00;1959;3003;34;-1078;316396
18.04.2021 00:00:00;2007;2622;29;-644;207928
26.04.2021 00:00:00;1902;2135;30;-263;147739
04.05.2021 00:00:00;1702;2635;27;-960;399416
12.05.2021 00:00:00;981;2131;26;-1176;379788
20.05.2021 00:00:00;657;1420;8;-771;388652
01.12.2021 00:00:00;8752;13261;75;-4584;491554
09.12.2021 00:00:00;3106;10352;58;-7304;301881
17.12.2021 00:00:00;2342;6067;34;-3759;428824
25.12.2021 00:00:00;1622;3137;21;-1536;389512
02.01.2022 00:00:00;3470;1893;12;1565;198549
10.01.2022 00:00:00;12585;3952;10;8623;528372
18.01.2022 00:00:00;28083;10901;8;17174;532431
26.01.2022 00:00:00;35711;17493;10;18208;791137
03.02.2022 00:00:00;36931;27760;24;9147;1161196
11.02.2022 00:00:00;29697;42577;32;-12912;429377
19.02.2022 00:00:00;21744;30795;28;-9079;711316
27.02.2022 00:00:00;21189;27673;27;-6511;342848
07.03.2022 00:00:00;34026;26851;33;7142;181146
15.03.2022 00:00:00;63507;36187;34;27286;544679
23.03.2022 00:00:00;40846;41933;49;-1136;478319
31.03.2022 00:00:00;22023;38696;43;-16716;369907
08.04.2022 00:00:00;12887;29367;28;-16508;192519
16.04.2022 00:00:00;7334;14360;21;-7047;226603
24.04.2022 00:00:00;4289;8780;12;-4503;101424
02.05.2022 00:00:00;5541;6116;12;-587;71620
10.05.2022 00:00:00;5894;5149;7;738;172786
18.05.2022 00:00:00;3364;4559;5;-1200;225336
26.05.2022 00:00:00;1737;2923;7;-1193;259173
03.06.2022 00:00:00;2689;2840;1;-152;144207
11.06.2022 00:00:00;3037;2914;4;119;56968
19.06.2022 00:00:00;5143;4246;5;892;51137
27.06.2022 00:00:00;9649;5780;12;3857;60225
05.07.2022 00:00:00;13239;8524;6;4709;136881
13.07.2022 00:00:00;13016;9706;7;3303;121306
21.07.2022 00:00:00;11518;11863;14;-359;101279
29.07.2022 00:00:00;6699;12977;19;-6297;81801
06.08.2022 00:00:00;4688;7653;9;-2974;61391
14.08.2022 00:00:00;3068;5585;6;-2523;41394
22.08.2022 00:00:00;5513;6657;13;-1157;38639
30.08.2022 00:00:00;5570;5250;2;318;87221
07.09.2022 00:00:00;4445;3546;2;897;83128
15.09.2022 00:00:00;5370;3950;8;1412;67392
23.09.2022 00:00:00;8560;6091;4;2465;70961
01.10.2022 00:00:00;10347;7141;4;3202;0
09.10.2022 00:00:00;8685;13157;10;-4482;0
17.10.2022 00:00:00;9960;14199;10;-4249;213337
25.10.2022 00:00:00;8107;11156;12;-3061;99990
02.11.2022 00:00:00;4490;4628;9;-147;148031
10.11.2022 00:00:00;3435;3468;8;-41;632026
18.11.2022 00:00:00;3840;4408;11;-579;66321
26.02.2020 00:00:00;1;0;0;1;0
05.03.2020 00:00:00;9;2;0;7;0
13.03.2020 00:00:00;181;0;0;181;0
21.03.2020 00:00:00;82;9;2;71;0
29.03.2020 00:00:00;544;116;13;415;0
06.04.2020 00:00:00;303;465;28;-190;2880
14.04.2020 00:00:00;149;490;12;-353;3384
22.04.2020 00:00:00;70;235;12;-177;12776
30.04.2020 00:00:00;54;184;7;-137;8645
08.05.2020 00:00:00;49;150;5;-106;6175
16.05.2020 00:00:00;15;50;1;-36;6042
24.05.2020 00:00:00;31;36;1;-6;5494
01.06.2020 00:00:00;19;32;1;-14;3286
09.06.2020 00:00:00;15;29;2;-16;6160
17.06.2020 00:00:00;31;37;1;-7;7915
25.06.2020 00:00:00;44;33;2;9;5659
03.07.2020 00:00:00;134;46;1;87;6805
11.07.2020 00:00:00;90;54;3;33;8225
19.07.2020 00:00:00;87;54;5;28;5579
27.07.2020 00:00:00;96;158;3;-65;5271
04.08.2020 00:00:00;83;159;0;-76;6341
12.08.2020 00:00:00;190;133;2;55;8510
20.08.2020 00:00:00;331;143;1;187;12266
28.08.2020 00:00:00;395;338;1;56;14701
05.09.2020 00:00:00;217;221;1;-5;11318
13.09.2020 00:00:00;414;256;1;157;10573
21.09.2020 00:00:00;582;676;4;-98;13412
29.09.2020 00:00:00;759;736;6;17;16586
07.10.2020 00:00:00;1274;724;8;542;18589
15.10.2020 00:00:00;1522;784;6;732;19813
23.10.2020 00:00:00;3343;1216;20;2107;28024
31.10.2020 00:00:00;4789;2088;53;2648;28742
08.11.2020 00:00:00;5744;3381;55;2308;26867
16.11.2020 00:00:00;6073;6216;102;-245;26232
24.11.2020 00:00:00;5738;6640;105;-1007;28070
02.12.2020 00:00:00;3567;5875;137;-2445;27862
10.12.2020 00:00:00;3089;4007;122;-1040;27915
18.12.2020 00:00:00;2151;2905;95;-849;31414
26.12.2020 00:00:00;1157;1911;94;-848;14425
03.01.2021 00:00:00;1885;1944;57;-116;-76893
11.01.2021 00:00:00;1686;2236;69;-619;14089
19.01.2021 00:00:00;1646;1830;57;-241;180970
27.01.2021 00:00:00;1460;1450;51;-41;91061
04.02.2021 00:00:00;1260;1357;38;-135;108302
12.02.2021 00:00:00;1258;1394;34;-170;203715
20.02.2021 00:00:00;1642;1322;34;286;236088
28.02.2021 00:00:00;1397;1332;32;33;156014
08.03.2021 00:00:00;2504;1794;24;686;122080
16.03.2021 00:00:00;2854;2050;32;772;355721
24.03.2021 00:00:00;3426;2278;28;1120;300842
01.04.2021 00:00:00;3076;2991;36;49;353719
09.04.2021 00:00:00;3442;3313;36;93;293340
17.04.2021 00:00:00;2028;2612;39;-623;317349
25.04.2021 00:00:00;1575;2263;19;-707;199558
03.05.2021 00:00:00;1422;2148;24;-750;111903
11.05.2021 00:00:00;1153;2182;13;-1042;363597
19.05.2021 00:00:00;605;1313;3;-711;396564
29.11.2021 00:00:00;8096;12919;80;-4903;285534
07.12.2021 00:00:00;6041;13222;71;-7252;457815
15.12.2021 00:00:00;2920;6714;35;-3829;466533
23.12.2021 00:00:00;2258;4004;24;-1770;338202
31.12.2021 00:00:00;3684;2657;14;1013;352361
08.01.2022 00:00:00;10682;2683;8;7991;471709
16.01.2022 00:00:00;16087;8281;11;7795;728344
24.01.2022 00:00:00;26658;14845;13;11800;457621
01.02.2022 00:00:00;44185;27291;15;16879;708812
09.02.2022 00:00:00;35097;41157;19;-6079;758201
17.02.2022 00:00:00;30461;31747;31;-1317;746865
25.02.2022 00:00:00;25012;31608;39;-6635;503707
05.03.2022 00:00:00;27522;26117;30;1375;825635
13.03.2022 00:00:00;34226;32109;27;2090;366672
21.03.2022 00:00:00;36817;40958;36;-4177;332573
29.03.2022 00:00:00;33831;41609;38;-7816;526435
06.04.2022 00:00:00;16202;24171;37;-8006;359410
14.04.2022 00:00:00;9747;14810;16;-5079;262385
22.04.2022 00:00:00;6435;11482;21;-5068;259002
30.04.2022 00:00:00;4444;8765;7;-4328;160057
08.05.2022 00:00:00;3882;5929;18;-2065;77696
16.05.2022 00:00:00;3247;4920;8;-1681;435133
24.05.2022 00:00:00;3130;3430;13;-313;290343
01.06.2022 00:00:00;3175;2104;3;1068;249045
09.06.2022 00:00:00;4269;2361;5;1903;236970
17.06.2022 00:00:00;5736;3332;6;2398;61109
25.06.2022 00:00:00;6988;7078;4;-94;90363
03.07.2022 00:00:00;7809;7997;5;-193;67252
11.07.2022 00:00:00;11636;9814;8;1814;64501
19.07.2022 00:00:00;14997;10099;9;4889;120070
27.07.2022 00:00:00;9022;10724;15;-1717;112533
04.08.2022 00:00:00;5857;8054;12;-2209;94148
12.08.2022 00:00:00;5473;8116;9;-2652;66371
20.08.2022 00:00:00;4713;5348;6;-641;54522
28.08.2022 00:00:00;2759;4868;7;-2116;41736
05.09.2022 00:00:00;4569;5576;8;-1015;90522
13.09.2022 00:00:00;6250;3947;4;2299;105278
21.09.2022 00:00:00;8081;3715;4;4362;78105
29.09.2022 00:00:00;13071;5093;5;7973;98804
07.10.2022 00:00:00;14386;13733;19;634;98895
15.10.2022 00:00:00;8808;15076;8;-6276;0
23.10.2022 00:00:00;3714;12793;18;-9097;0
31.10.2022 00:00:00;4611;7525;8;-2922;128143
08.11.2022 00:00:00;4749;5243;8;-502;95414
16.11.2022 00:00:00;4512;3338;7;1167;80702
24.11.2022 00:00:00;4136;1988;1;2147;95087
03.03.2020 00:00:00;6;0;0;6;0
11.03.2020 00:00:00;108;1;0;107;0
19.03.2020 00:00:00;34;4;2;28;0
27.03.2020 00:00:00;784;157;13;614;0
04.04.2020 00:00:00;248;299;18;-69;5791
12.04.2020 00:00:00;111;289;11;-189;3902
20.04.2020 00:00:00;65;364;9;-308;3705
28.04.2020 00:00:00;49;150;14;-115;7041
06.05.2020 00:00:00;46;105;7;-66;6371
14.05.2020 00:00:00;54;69;3;-18;8354
22.05.2020 00:00:00;28;48;4;-24;4851
30.05.2020 00:00:00;32;31;0;1;7841
07.06.2020 00:00:00;25;27;1;-3;3685
15.06.2020 00:00:00;53;32;5;16;2830
23.06.2020 00:00:00;43;34;2;7;6673
01.07.2020 00:00:00;95;31;1;63;8110
09.07.2020 00:00:00;72;51;1;20;7507
17.07.2020 00:00:00;124;137;0;-13;8068
25.07.2020 00:00:00;112;86;2;24;7049
02.08.2020 00:00:00;70;93;2;-25;7495
10.08.2020 00:00:00;158;139;0;19;3890
18.08.2020 00:00:00;252;142;2;108;13821
26.08.2020 00:00:00;320;224;0;96;9110
03.09.2020 00:00:00;366;315;1;50;11689
11.09.2020 00:00:00;930;375;4;551;13789
19.09.2020 00:00:00;667;344;3;320;18134
27.09.2020 00:00:00;546;429;6;111;9865
05.10.2020 00:00:00;927;583;9;335;11895
13.10.2020 00:00:00;1321;782;7;532;21708
21.10.2020 00:00:00;2653;868;20;1765;21077
29.10.2020 00:00:00;5048;1835;43;3170;24506
06.11.2020 00:00:00;8090;4006;48;4036;33067
14.11.2020 00:00:00;5095;6114;97;-1116;33067
22.11.2020 00:00:00;2437;5791;105;-3459;29831
30.11.2020 00:00:00;3374;5742;136;-2504;15054
08.12.2020 00:00:00;2631;4340;117;-1826;19643
16.12.2020 00:00:00;2389;3073;105;-789;28747
24.12.2020 00:00:00;1802;2584;86;-868;29151
01.01.2021 00:00:00;1585;2346;69;-830;20462
09.01.2021 00:00:00;1541;2070;49;-578;19780
17.01.2021 00:00:00;1008;1673;51;-716;52039
25.01.2021 00:00:00;1411;1561;53;-203;67705
02.02.2021 00:00:00;1627;1482;58;87;81397
10.02.2021 00:00:00;1651;1336;41;274;221201
18.02.2021 00:00:00;1688;1244;30;414;274347
26.02.2021 00:00:00;2485;1491;25;969;223250
06.03.2021 00:00:00;2237;1707;34;496;250673
14.03.2021 00:00:00;1906;1777;30;99;167435
22.03.2021 00:00:00;3010;2145;38;827;159929
30.03.2021 00:00:00;3116;2491;33;592;483046
07.04.2021 00:00:00;2848;3175;50;-377;516648
15.04.2021 00:00:00;2332;2743;33;-444;308943
23.04.2021 00:00:00;1957;3080;18;-1141;280891
01.05.2021 00:00:00;1532;2202;31;-701;335502
09.05.2021 00:00:00;738;2028;25;-1315;204215
17.05.2021 00:00:00;633;1417;12;-796;138372
03.12.2021 00:00:00;6239;13245;71;-7077;400321
11.12.2021 00:00:00;3245;9156;50;-5961;264154
19.12.2021 00:00:00;1880;4265;37;-2422;262854
27.12.2021 00:00:00;2591;2625;25;-59;193332
04.01.2022 00:00:00;10045;2605;12;7428;331732
12.01.2022 00:00:00;16759;4492;9;12258;1469988
20.01.2022 00:00:00;29593;11141;7;18445;1388277
28.01.2022 00:00:00;33667;20688;20;12959;701619
05.02.2022 00:00:00;30045;26875;26;3144;545912
13.02.2022 00:00:00;23967;41224;23;-17280;369192
21.02.2022 00:00:00;23632;28758;28;-5154;222958
01.03.2022 00:00:00;40831;29074;41;11716;553850
09.03.2022 00:00:00;49906;30221;24;19661;609185
17.03.2022 00:00:00;50499;38129;40;12330;768595
25.03.2022 00:00:00;32889;53391;46;-20548;346725
02.04.2022 00:00:00;13855;36653;27;-22825;460338
10.04.2022 00:00:00;7268;20300;26;-13058;170462
18.04.2022 00:00:00;5700;12211;16;-6527;79772
26.04.2022 00:00:00;8142;7818;14;310;269082
04.05.2022 00:00:00;5919;5712;9;198;200791
12.05.2022 00:00:00;4726;5215;12;-501;148398
20.05.2022 00:00:00;2693;5180;2;-2489;227772
28.05.2022 00:00:00;1879;2891;2;-1014;47210
05.06.2022 00:00:00;2071;2077;3;-9;41704
13.06.2022 00:00:00;4795;2962;6;1827;67452
21.06.2022 00:00:00;10989;3673;3;7313;174987
29.06.2022 00:00:00;12683;7064;6;5613;169474
07.07.2022 00:00:00;11092;9286;15;1791;82194
15.07.2022 00:00:00;12163;12188;9;-34;154583
23.07.2022 00:00:00;8507;12560;11;-4064;79854
31.07.2022 00:00:00;4315;10050;12;-5747;49863
08.08.2022 00:00:00;6316;6674;17;-375;15674
16.08.2022 00:00:00;6699;6376;11;312;43807
24.08.2022 00:00:00;5441;4082;7;1352;107036
01.09.2022 00:00:00;4157;4748;1;-592;71689
09.09.2022 00:00:00;4140;5444;6;-1310;26128
17.09.2022 00:00:00;4797;4326;5;466;50092
25.09.2022 00:00:00;6089;5244;7;838;48737
03.10.2022 00:00:00;14196;8267;16;5913;172327
11.10.2022 00:00:00;18489;15571;11;2907;149627
19.10.2022 00:00:00;9986;10882;9;-905;126930
27.10.2022 00:00:00;5249;6893;7;-1651;169786
04.11.2022 00:00:00;4502;7491;2;-2991;73425
12.11.2022 00:00:00;2838;3688;6;-856;0
20.11.2022 00:00:00;2451;3693;3;-1245;0
28.02.2020 00:00:00;4;0;0;4;0
07.03.2020 00:00:00;23;0;0;23;0
15.03.2020 00:00:00;170;4;1;165;0
23.03.2020 00:00:00;553;51;8;494;0
31.03.2020 00:00:00;547;153;15;379;0
08.04.2020 00:00:00;287;502;16;-231;5520
16.04.2020 00:00:00;112;409;21;-318;6015
24.04.2020 00:00:00;79;230;6;-157;6851
02.05.2020 00:00:00;28;78;3;-53;5540
10.05.2020 00:00:00;15;52;3;-40;4818
18.05.2020 00:00:00;58;47;4;7;3560
26.05.2020 00:00:00;22;83;4;-65;5844
03.06.2020 00:00:00;53;36;3;14;6580
11.06.2020 00:00:00;22;29;1;-8;3967
19.06.2020 00:00:00;52;34;2;16;6203
27.06.2020 00:00:00;45;30;3;12;7053
05.07.2020 00:00:00;76;28;0;48;5125
13.07.2020 00:00:00;99;83;2;14;3876
21.07.2020 00:00:00;137;130;0;7;7164
29.07.2020 00:00:00;102;115;1;-14;9396
06.08.2020 00:00:00;119;123;2;-6;13373
14.08.2020 00:00:00;349;109;1;239;11924
22.08.2020 00:00:00;229;146;2;81;11746
30.08.2020 00:00:00;224;208;0;16;11349
07.09.2020 00:00:00;396;317;0;79;10398
15.09.2020 00:00:00;723;365;0;358;13100
23.09.2020 00:00:00;804;650;5;149;16617
01.10.2020 00:00:00;790;649;8;133;18586
09.10.2020 00:00:00;1260;772;9;479;18575
17.10.2020 00:00:00;1486;828;16;642;25109
25.10.2020 00:00:00;2472;951;22;1499;17744
02.11.2020 00:00:00;5190;2434;41;2715;23450
10.11.2020 00:00:00;7435;4407;71;2957;26540
18.11.2020 00:00:00;6434;6032;95;307;33128
26.11.2020 00:00:00;5017;5768;120;-871;33318
04.12.2020 00:00:00;3591;5705;140;-2254;28674
12.12.2020 00:00:00;2638;3296;105;-763;30917
20.12.2020 00:00:00;1353;2532;91;-1270;24990
28.12.2020 00:00:00;2107;2002;89;16;21246
05.01.2021 00:00:00;2950;2150;60;740;15450
13.01.2021 00:00:00;1646;2104;64;-522;124267
21.01.2021 00:00:00;1777;1561;64;152;46353
29.01.2021 00:00:00;1476;1685;56;-265;71028
06.02.2021 00:00:00;1145;1325;39;-219;159889
14.02.2021 00:00:00;1166;1105;30;31;139545
22.02.2021 00:00:00;1877;1207;36;634;93176
02.03.2021 00:00:00;2439;1518;30;891;354794
10.03.2021 00:00:00;2856;1767;30;1059;278184
18.03.2021 00:00:00;3209;2009;30;1170;298583
26.03.2021 00:00:00;3285;2589;29;667;485632
03.04.2021 00:00:00;2813;2901;38;-126;316492
11.04.2021 00:00:00;2051;2735;39;-723;200841
19.04.2021 00:00:00;2075;2417;30;-372;190653
27.04.2021 00:00:00;2259;2405;24;-170;426701
05.05.2021 00:00:00;1379;2405;20;-1046;347639
13.05.2021 00:00:00;849;1872;11;-1034;415694
21.05.2021 00:00:00;564;1269;14;-719;424152
05.12.2021 00:00:00;4245;10721;59;-6535;292422
13.12.2021 00:00:00;2916;7692;51;-4827;261523
21.12.2021 00:00:00;2798;5502;31;-2735;316974
29.12.2021 00:00:00;3169;2632;17;520;317231
06.01.2022 00:00:00;8866;2442;9;6415;319520
14.01.2022 00:00:00;16998;7881;12;9105;736449
22.01.2022 00:00:00;23322;11600;12;11710;539273
30.01.2022 00:00:00;26315;23869;16;2430;425786
07.02.2022 00:00:00;29027;29887;24;-884;417128
15.02.2022 00:00:00;38681;48694;31;-10044;709849
23.02.2022 00:00:00;28484;28556;28;-100;564949
03.03.2022 00:00:00;31819;27884;33;3902;801296
11.03.2022 00:00:00;43428;38097;28;5303;470532
19.03.2022 00:00:00;37328;44303;34;-7009;714927
27.03.2022 00:00:00;20814;44402;33;-23621;186079
04.04.2022 00:00:00;15132;31257;27;-16152;188046
