date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-11-16T23:59:59+01:00;0;NoState;00-11;Female;0;177;-1.0
2022-11-16T23:59:59+01:00;0;NoState;00-11;Male;0;155;-1.0
2022-11-16T23:59:59+01:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-11-16T23:59:59+01:00;0;NoState;12-14;Female;0;216;-1.0
2022-11-16T23:59:59+01:00;0;NoState;12-14;Male;0;196;-1.0
2022-11-16T23:59:59+01:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-11-16T23:59:59+01:00;0;NoState;15-24;Female;0;3318;-1.0
2022-11-16T23:59:59+01:00;0;NoState;15-24;Male;0;3002;-1.0
2022-11-16T23:59:59+01:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-11-16T23:59:59+01:00;0;NoState;25-34;Female;0;5341;-1.0
2022-11-16T23:59:59+01:00;0;NoState;25-34;Male;0;6677;-1.0
2022-11-16T23:59:59+01:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-11-16T23:59:59+01:00;0;NoState;35-44;Female;0;4833;-1.0
2022-11-16T23:59:59+01:00;0;NoState;35-44;Male;0;6310;-1.0
2022-11-16T23:59:59+01:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-11-16T23:59:59+01:00;0;NoState;45-54;Female;0;6627;-1.0
2022-11-16T23:59:59+01:00;0;NoState;45-54;Male;0;5898;-1.0
2022-11-16T23:59:59+01:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-11-16T23:59:59+01:00;0;NoState;55-64;Female;0;4727;-1.0
2022-11-16T23:59:59+01:00;0;NoState;55-64;Male;0;4229;-1.0
2022-11-16T23:59:59+01:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-11-16T23:59:59+01:00;0;NoState;65-74;Female;0;2048;-1.0
2022-11-16T23:59:59+01:00;0;NoState;65-74;Male;0;1604;-1.0
2022-11-16T23:59:59+01:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-11-16T23:59:59+01:00;0;NoState;75-84;Female;0;1301;-1.0
2022-11-16T23:59:59+01:00;0;NoState;75-84;Male;0;977;-1.0
