date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-10-23T23:59:59+02:00;0;NoState;00-11;Female;0;199;-1.0
2022-10-23T23:59:59+02:00;0;NoState;00-11;Male;0;190;-1.0
2022-10-23T23:59:59+02:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-10-23T23:59:59+02:00;0;NoState;12-14;Female;0;242;-1.0
2022-10-23T23:59:59+02:00;0;NoState;12-14;Male;0;218;-1.0
2022-10-23T23:59:59+02:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-10-23T23:59:59+02:00;0;NoState;15-24;Female;0;3423;-1.0
2022-10-23T23:59:59+02:00;0;NoState;15-24;Male;0;3081;-1.0
2022-10-23T23:59:59+02:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-10-23T23:59:59+02:00;0;NoState;25-34;Female;0;5562;-1.0
2022-10-23T23:59:59+02:00;0;NoState;25-34;Male;0;6848;-1.0
2022-10-23T23:59:59+02:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-10-23T23:59:59+02:00;0;NoState;35-44;Female;0;5141;-1.0
2022-10-23T23:59:59+02:00;0;NoState;35-44;Male;0;6536;-1.0
2022-10-23T23:59:59+02:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-10-23T23:59:59+02:00;0;NoState;45-54;Female;0;6987;-1.0
2022-10-23T23:59:59+02:00;0;NoState;45-54;Male;0;6085;-1.0
2022-10-23T23:59:59+02:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-10-23T23:59:59+02:00;0;NoState;55-64;Female;0;5049;-1.0
2022-10-23T23:59:59+02:00;0;NoState;55-64;Male;0;4422;-1.0
2022-10-23T23:59:59+02:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-10-23T23:59:59+02:00;0;NoState;65-74;Female;0;2172;-1.0
2022-10-23T23:59:59+02:00;0;NoState;65-74;Male;0;1705;-1.0
2022-10-23T23:59:59+02:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-10-23T23:59:59+02:00;0;NoState;75-84;Female;0;1433;-1.0
2022-10-23T23:59:59+02:00;0;NoState;75-84;Male;0;1054;-1.0
2022-10-23T23:59:59+02:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-10-23T23:59:59+02:00;0;NoState;85+;Female;0;578;-1.0
2022-10-23T23:59:59+02:00;0;NoState;85+;Male;0;195;-1.0
2022-10-23T23:59:59+02:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-10-23T23:59:59+02:00;0;NoState;All;All;0;61839;-1.0
2022-10-23T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;0;710;-1.0
2022-10-23T23:59:59+02:00;1;Burgenland;00-11;Female;15261;895;5.864622239695961
2022-10-23T23:59:59+02:00;1;Burgenland;00-11;Male;16126;969;6.0089296787796105
2022-10-23T23:59:59+02:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-10-23T23:59:59+02:00;1;Burgenland;12-14;Female;4030;1478;36.674937965260504
2022-10-23T23:59:59+02:00;1;Burgenland;12-14;Male;4246;1567;36.905322656618
2022-10-23T23:59:59+02:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-10-23T23:59:59+02:00;1;Burgenland;15-24;Female;13084;8294;63.390400489147
2022-10-23T23:59:59+02:00;1;Burgenland;15-24;Male;14105;8167;57.9014533853244
2022-10-23T23:59:59+02:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
