date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-11-27T23:59:59+01:00;0;NoState;00-11;Female;0;171;-1.0
2022-11-27T23:59:59+01:00;0;NoState;00-11;Male;0;149;-1.0
2022-11-27T23:59:59+01:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;0;NoState;12-14;Female;0;201;-1.0
2022-11-27T23:59:59+01:00;0;NoState;12-14;Male;0;182;-1.0
2022-11-27T23:59:59+01:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;0;NoState;15-24;Female;0;3142;-1.0
2022-11-27T23:59:59+01:00;0;NoState;15-24;Male;0;2862;-1.0
2022-11-27T23:59:59+01:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;0;NoState;25-34;Female;0;4922;-1.0
2022-11-27T23:59:59+01:00;0;NoState;25-34;Male;0;6236;-1.0
2022-11-27T23:59:59+01:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-11-27T23:59:59+01:00;0;NoState;35-44;Female;0;4349;-1.0
2022-11-27T23:59:59+01:00;0;NoState;35-44;Male;0;5855;-1.0
2022-11-27T23:59:59+01:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-11-27T23:59:59+01:00;0;NoState;45-54;Female;0;5898;-1.0
2022-11-27T23:59:59+01:00;0;NoState;45-54;Male;0;5347;-1.0
2022-11-27T23:59:59+01:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-11-27T23:59:59+01:00;0;NoState;55-64;Female;0;4149;-1.0
2022-11-27T23:59:59+01:00;0;NoState;55-64;Male;0;3750;-1.0
2022-11-27T23:59:59+01:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-11-27T23:59:59+01:00;0;NoState;65-74;Female;0;1785;-1.0
2022-11-27T23:59:59+01:00;0;NoState;65-74;Male;0;1414;-1.0
2022-11-27T23:59:59+01:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;0;NoState;75-84;Female;0;1125;-1.0
2022-11-27T23:59:59+01:00;0;NoState;75-84;Male;0;869;-1.0
2022-11-27T23:59:59+01:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;0;NoState;85+;Female;0;465;-1.0
2022-11-27T23:59:59+01:00;0;NoState;85+;Male;0;152;-1.0
2022-11-27T23:59:59+01:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;0;NoState;All;All;0;53667;-1.0
2022-11-27T23:59:59+01:00;0;NoState;NotAssigned;NotAssigned;0;635;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;00-11;Female;15340;941;6.13428943937419
2022-11-27T23:59:59+01:00;1;Burgenland;00-11;Male;16182;1038;6.4145346681498
2022-11-27T23:59:59+01:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;12-14;Female;4106;1481;36.069167072576704
2022-11-27T23:59:59+01:00;1;Burgenland;12-14;Male;4259;1578;37.05095092744779
2022-11-27T23:59:59+01:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;15-24;Female;13097;7724;58.9753378636329
2022-11-27T23:59:59+01:00;1;Burgenland;15-24;Male;14218;7678;54.001969334646205
2022-11-27T23:59:59+01:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;25-34;Female;15146;7875;51.993925788987205
2022-11-27T23:59:59+01:00;1;Burgenland;25-34;Male;15608;8241;52.799846232701206
2022-11-27T23:59:59+01:00;1;Burgenland;25-34;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;35-44;Female;19758;10620;53.750379593076204
2022-11-27T23:59:59+01:00;1;Burgenland;35-44;Male;18839;10508;55.77790753224689
2022-11-27T23:59:59+01:00;1;Burgenland;35-44;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;45-54;Female;22704;13763;60.619274136716
2022-11-27T23:59:59+01:00;1;Burgenland;45-54;Male;21975;14142;64.3549488054608
2022-11-27T23:59:59+01:00;1;Burgenland;45-54;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;55-64;Female;25229;17204;68.19136707756951
2022-11-27T23:59:59+01:00;1;Burgenland;55-64;Male;24723;17449;70.57800428750559
2022-11-27T23:59:59+01:00;1;Burgenland;55-64;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;65-74;Female;19801;14636;73.91545881521141
2022-11-27T23:59:59+01:00;1;Burgenland;65-74;Male;18667;13980;74.89151979428941
2022-11-27T23:59:59+01:00;1;Burgenland;65-74;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;75-84;Female;12620;8878;70.3486529318542
2022-11-27T23:59:59+01:00;1;Burgenland;75-84;Male;9928;7240;72.925060435133
2022-11-27T23:59:59+01:00;1;Burgenland;75-84;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;85+;Female;5991;3975;66.3495242864296
2022-11-27T23:59:59+01:00;1;Burgenland;85+;Male;3012;1961;65.1062416998672
2022-11-27T23:59:59+01:00;1;Burgenland;85+;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;1;Burgenland;All;All;301203;170912;56.7431267284854
2022-11-27T23:59:59+01:00;2;Kärnten;00-11;Female;28857;855;2.96288595488096
2022-11-27T23:59:59+01:00;2;Kärnten;00-11;Male;30491;897;2.94185169394247
2022-11-27T23:59:59+01:00;2;Kärnten;00-11;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;12-14;Female;7752;1473;19.001547987616103
2022-11-27T23:59:59+01:00;2;Kärnten;12-14;Male;8093;1452;17.9414308661806
2022-11-27T23:59:59+01:00;2;Kärnten;12-14;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;15-24;Female;25741;11384;44.225166077463996
2022-11-27T23:59:59+01:00;2;Kärnten;15-24;Male;28556;11238;39.354251295699704
2022-11-27T23:59:59+01:00;2;Kärnten;15-24;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;25-34;Female;31750;13197;41.5653543307087
2022-11-27T23:59:59+01:00;2;Kärnten;25-34;Male;33715;13863;41.118196648376106
2022-11-27T23:59:59+01:00;2;Kärnten;25-34;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;35-44;Female;35634;16478;46.2423528091149
2022-11-27T23:59:59+01:00;2;Kärnten;35-44;Male;35670;16454;46.1283992150266
2022-11-27T23:59:59+01:00;2;Kärnten;35-44;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;45-54;Female;40156;22135;55.122522163562095
2022-11-27T23:59:59+01:00;2;Kärnten;45-54;Male;39316;22027;56.025536677179794
2022-11-27T23:59:59+01:00;2;Kärnten;45-54;NonBinary;0;1;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;55-64;Female;47054;28235;60.0055255663706
2022-11-27T23:59:59+01:00;2;Kärnten;55-64;Male;45241;27977;61.8399239627771
2022-11-27T23:59:59+01:00;2;Kärnten;55-64;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;65-74;Female;35886;23064;64.27018893161679
2022-11-27T23:59:59+01:00;2;Kärnten;65-74;Male;31635;20857;65.9301406669828
2022-11-27T23:59:59+01:00;2;Kärnten;65-74;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;75-84;Female;26425;16097;60.9157994323557
2022-11-27T23:59:59+01:00;2;Kärnten;75-84;Male;19929;12869;64.5742385468413
2022-11-27T23:59:59+01:00;2;Kärnten;75-84;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;85+;Female;11403;5826;51.091817942646706
2022-11-27T23:59:59+01:00;2;Kärnten;85+;Male;5642;3055;54.147465437788
2022-11-27T23:59:59+01:00;2;Kärnten;85+;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;2;Kärnten;All;All;568946;269434;47.35669114467811
2022-11-27T23:59:59+01:00;3;Niederösterreich;00-11;Female;97098;5499;5.663350429463019
2022-11-27T23:59:59+01:00;3;Niederösterreich;00-11;Male;102193;5792;5.6677071815095
2022-11-27T23:59:59+01:00;3;Niederösterreich;00-11;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;3;Niederösterreich;12-14;Female;24713;8018;32.444462428681305
2022-11-27T23:59:59+01:00;3;Niederösterreich;12-14;Male;26168;8310;31.756343625802497
2022-11-27T23:59:59+01:00;3;Niederösterreich;12-14;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;3;Niederösterreich;15-24;Female;81538;45601;55.9260712796487
2022-11-27T23:59:59+01:00;3;Niederösterreich;15-24;Male;88500;46158;52.155932203389796
2022-11-27T23:59:59+01:00;3;Niederösterreich;15-24;NonBinary;0;1;-1.0
2022-11-27T23:59:59+01:00;3;Niederösterreich;25-34;Female;97109;47705;49.125209815774
2022-11-27T23:59:59+01:00;3;Niederösterreich;25-34;Male;100724;49879;49.520471784281796
2022-11-27T23:59:59+01:00;3;Niederösterreich;25-34;NonBinary;0;0;-1.0
2022-11-27T23:59:59+01:00;3;Niederösterreich;35-44;Female;111635;57279;51.309177229363605
2022-11-27T23:59:59+01:00;3;Niederösterreich;35-44;Male;110224;57271;51.9587385687328
