date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-10-17T23:59:59+02:00;0;NoState;00-11;Female;0;194;-1.0
2022-10-17T23:59:59+02:00;0;NoState;00-11;Male;0;196;-1.0
2022-10-17T23:59:59+02:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-10-17T23:59:59+02:00;0;NoState;12-14;Female;0;239;-1.0
2022-10-17T23:59:59+02:00;0;NoState;12-14;Male;0;218;-1.0
2022-10-17T23:59:59+02:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-10-17T23:59:59+02:00;0;NoState;15-24;Female;0;3430;-1.0
2022-10-17T23:59:59+02:00;0;NoState;15-24;Male;0;3107;-1.0
2022-10-17T23:59:59+02:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-10-17T23:59:59+02:00;0;NoState;25-34;Female;0;5600;-1.0
2022-10-17T23:59:59+02:00;0;NoState;25-34;Male;0;6863;-1.0
2022-10-17T23:59:59+02:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-10-17T23:59:59+02:00;0;NoState;35-44;Female;0;5190;-1.0
2022-10-17T23:59:59+02:00;0;NoState;35-44;Male;0;6539;-1.0
2022-10-17T23:59:59+02:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-10-17T23:59:59+02:00;0;NoState;45-54;Female;0;7032;-1.0
2022-10-17T23:59:59+02:00;0;NoState;45-54;Male;0;6080;-1.0
2022-10-17T23:59:59+02:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-10-17T23:59:59+02:00;0;NoState;55-64;Female;0;5056;-1.0
2022-10-17T23:59:59+02:00;0;NoState;55-64;Male;0;4448;-1.0
2022-10-17T23:59:59+02:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-10-17T23:59:59+02:00;0;NoState;65-74;Female;0;2191;-1.0
2022-10-17T23:59:59+02:00;0;NoState;65-74;Male;0;1719;-1.0
2022-10-17T23:59:59+02:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-10-17T23:59:59+02:00;0;NoState;75-84;Female;0;1453;-1.0
2022-10-17T23:59:59+02:00;0;NoState;75-84;Male;0;1080;-1.0
2022-10-17T23:59:59+02:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-10-17T23:59:59+02:00;0;NoState;85+;Female;0;602;-1.0
2022-10-17T23:59:59+02:00;0;NoState;85+;Male;0;205;-1.0
2022-10-17T23:59:59+02:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-10-17T23:59:59+02:00;0;NoState;All;All;0;62167;-1.0
2022-10-17T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;0;716;-1.0
2022-10-17T23:59:59+02:00;1;Burgenland;00-11;Female;15261;869;5.694253325470151
