date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-10-27T23:59:59+02:00;0;NoState;00-11;Female;0;200;-1.0
2022-10-27T23:59:59+02:00;0;NoState;00-11;Male;0;186;-1.0
2022-10-27T23:59:59+02:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;0;NoState;12-14;Female;0;241;-1.0
2022-10-27T23:59:59+02:00;0;NoState;12-14;Male;0;213;-1.0
2022-10-27T23:59:59+02:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;0;NoState;15-24;Female;0;3421;-1.0
2022-10-27T23:59:59+02:00;0;NoState;15-24;Male;0;3061;-1.0
2022-10-27T23:59:59+02:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;0;NoState;25-34;Female;0;5548;-1.0
2022-10-27T23:59:59+02:00;0;NoState;25-34;Male;0;6839;-1.0
2022-10-27T23:59:59+02:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-10-27T23:59:59+02:00;0;NoState;35-44;Female;0;5128;-1.0
2022-10-27T23:59:59+02:00;0;NoState;35-44;Male;0;6526;-1.0
2022-10-27T23:59:59+02:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-10-27T23:59:59+02:00;0;NoState;45-54;Female;0;6979;-1.0
2022-10-27T23:59:59+02:00;0;NoState;45-54;Male;0;6083;-1.0
2022-10-27T23:59:59+02:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-10-27T23:59:59+02:00;0;NoState;55-64;Female;0;5035;-1.0
2022-10-27T23:59:59+02:00;0;NoState;55-64;Male;0;4429;-1.0
2022-10-27T23:59:59+02:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-10-27T23:59:59+02:00;0;NoState;65-74;Female;0;2163;-1.0
2022-10-27T23:59:59+02:00;0;NoState;65-74;Male;0;1705;-1.0
2022-10-27T23:59:59+02:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;0;NoState;75-84;Female;0;1427;-1.0
2022-10-27T23:59:59+02:00;0;NoState;75-84;Male;0;1055;-1.0
2022-10-27T23:59:59+02:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;0;NoState;85+;Female;0;582;-1.0
2022-10-27T23:59:59+02:00;0;NoState;85+;Male;0;196;-1.0
2022-10-27T23:59:59+02:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;0;NoState;All;All;0;61731;-1.0
2022-10-27T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;0;705;-1.0
2022-10-27T23:59:59+02:00;1;Burgenland;00-11;Female;15261;893;5.8515169386016606
2022-10-27T23:59:59+02:00;1;Burgenland;00-11;Male;16126;981;6.0833436686097
2022-10-27T23:59:59+02:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;1;Burgenland;12-14;Female;4030;1477;36.6501240694789
2022-10-27T23:59:59+02:00;1;Burgenland;12-14;Male;4246;1569;36.9524258125294
2022-10-27T23:59:59+02:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;1;Burgenland;15-24;Female;13084;8294;63.390400489147
2022-10-27T23:59:59+02:00;1;Burgenland;15-24;Male;14105;8165;57.88727401630629
2022-10-27T23:59:59+02:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
2022-10-27T23:59:59+02:00;1;Burgenland;25-34;Female;15170;9143;60.2702702702703
2022-10-27T23:59:59+02:00;1;Burgenland;25-34;Male;15566;9210;59.1674161634331
2022-10-27T23:59:59+02:00;1;Burgenland;25-34;NonBinary;0;0;-1.0
