date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-10-24T23:59:59+02:00;0;NoState;00-11;Female;0;199;-1.0
2022-10-24T23:59:59+02:00;0;NoState;00-11;Male;0;185;-1.0
2022-10-24T23:59:59+02:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;0;NoState;12-14;Female;0;242;-1.0
2022-10-24T23:59:59+02:00;0;NoState;12-14;Male;0;216;-1.0
2022-10-24T23:59:59+02:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;0;NoState;15-24;Female;0;3421;-1.0
2022-10-24T23:59:59+02:00;0;NoState;15-24;Male;0;3080;-1.0
2022-10-24T23:59:59+02:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;0;NoState;25-34;Female;0;5559;-1.0
2022-10-24T23:59:59+02:00;0;NoState;25-34;Male;0;6848;-1.0
2022-10-24T23:59:59+02:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-10-24T23:59:59+02:00;0;NoState;35-44;Female;0;5137;-1.0
2022-10-24T23:59:59+02:00;0;NoState;35-44;Male;0;6536;-1.0
2022-10-24T23:59:59+02:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-10-24T23:59:59+02:00;0;NoState;45-54;Female;0;6989;-1.0
2022-10-24T23:59:59+02:00;0;NoState;45-54;Male;0;6084;-1.0
2022-10-24T23:59:59+02:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-10-24T23:59:59+02:00;0;NoState;55-64;Female;0;5043;-1.0
2022-10-24T23:59:59+02:00;0;NoState;55-64;Male;0;4424;-1.0
2022-10-24T23:59:59+02:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-10-24T23:59:59+02:00;0;NoState;65-74;Female;0;2166;-1.0
2022-10-24T23:59:59+02:00;0;NoState;65-74;Male;0;1708;-1.0
2022-10-24T23:59:59+02:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;0;NoState;75-84;Female;0;1426;-1.0
2022-10-24T23:59:59+02:00;0;NoState;75-84;Male;0;1054;-1.0
2022-10-24T23:59:59+02:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;0;NoState;85+;Female;0;579;-1.0
2022-10-24T23:59:59+02:00;0;NoState;85+;Male;0;195;-1.0
2022-10-24T23:59:59+02:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;0;NoState;All;All;0;61809;-1.0
2022-10-24T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;0;709;-1.0
2022-10-24T23:59:59+02:00;1;Burgenland;00-11;Female;15261;892;5.84496428805452
2022-10-24T23:59:59+02:00;1;Burgenland;00-11;Male;16126;969;6.0089296787796105
2022-10-24T23:59:59+02:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;1;Burgenland;12-14;Female;4030;1478;36.674937965260504
2022-10-24T23:59:59+02:00;1;Burgenland;12-14;Male;4246;1566;36.8817710786623
2022-10-24T23:59:59+02:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;1;Burgenland;15-24;Female;13084;8297;63.4133292571079
2022-10-24T23:59:59+02:00;1;Burgenland;15-24;Male;14105;8165;57.88727401630629
2022-10-24T23:59:59+02:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;1;Burgenland;25-34;Female;15170;9145;60.2834541858932
2022-10-24T23:59:59+02:00;1;Burgenland;25-34;Male;15566;9214;59.1931131954259
2022-10-24T23:59:59+02:00;1;Burgenland;25-34;NonBinary;0;0;-1.0
2022-10-24T23:59:59+02:00;1;Burgenland;35-44;Female;19628;12634;64.3672304870593
2022-10-24T23:59:59+02:00;1;Burgenland;35-44;Male;18676;11797;63.16663097022921
2022-10-24T23:59:59+02:00;1;Burgenland;35-44;NonBinary;0;0;-1.0
