date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-11-09T23:59:59+01:00;0;NoState;00-11;Female;0;183;-1.0
2022-11-09T23:59:59+01:00;0;NoState;00-11;Male;0;163;-1.0
2022-11-09T23:59:59+01:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-11-09T23:59:59+01:00;0;NoState;12-14;Female;0;226;-1.0
2022-11-09T23:59:59+01:00;0;NoState;12-14;Male;0;197;-1.0
2022-11-09T23:59:59+01:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-11-09T23:59:59+01:00;0;NoState;15-24;Female;0;3379;-1.0
2022-11-09T23:59:59+01:00;0;NoState;15-24;Male;0;3036;-1.0
2022-11-09T23:59:59+01:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-11-09T23:59:59+01:00;0;NoState;25-34;Female;0;5451;-1.0
2022-11-09T23:59:59+01:00;0;NoState;25-34;Male;0;6783;-1.0
2022-11-09T23:59:59+01:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-11-09T23:59:59+01:00;0;NoState;35-44;Female;0;5003;-1.0
2022-11-09T23:59:59+01:00;0;NoState;35-44;Male;0;6436;-1.0
2022-11-09T23:59:59+01:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-11-09T23:59:59+01:00;0;NoState;45-54;Female;0;6834;-1.0
2022-11-09T23:59:59+01:00;0;NoState;45-54;Male;0;6014;-1.0
2022-11-09T23:59:59+01:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-11-09T23:59:59+01:00;0;NoState;55-64;Female;0;4916;-1.0
2022-11-09T23:59:59+01:00;0;NoState;55-64;Male;0;4349;-1.0
2022-11-09T23:59:59+01:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-11-09T23:59:59+01:00;0;NoState;65-74;Female;0;2133;-1.0
2022-11-09T23:59:59+01:00;0;NoState;65-74;Male;0;1664;-1.0
2022-11-09T23:59:59+01:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-11-09T23:59:59+01:00;0;NoState;75-84;Female;0;1364;-1.0
