date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-11-24T23:59:59+01:00;0;NoState;00-11;Female;0;172;-1.0
2022-11-24T23:59:59+01:00;0;NoState;00-11;Male;0;147;-1.0
2022-11-24T23:59:59+01:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-11-24T23:59:59+01:00;0;NoState;12-14;Female;0;205;-1.0
2022-11-24T23:59:59+01:00;0;NoState;12-14;Male;0;186;-1.0
2022-11-24T23:59:59+01:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-11-24T23:59:59+01:00;0;NoState;15-24;Female;0;3205;-1.0
2022-11-24T23:59:59+01:00;0;NoState;15-24;Male;0;2908;-1.0
2022-11-24T23:59:59+01:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-11-24T23:59:59+01:00;0;NoState;25-34;Female;0;5052;-1.0
2022-11-24T23:59:59+01:00;0;NoState;25-34;Male;0;6420;-1.0
2022-11-24T23:59:59+01:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-11-24T23:59:59+01:00;0;NoState;35-44;Female;0;4564;-1.0
2022-11-24T23:59:59+01:00;0;NoState;35-44;Male;0;6038;-1.0
2022-11-24T23:59:59+01:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-11-24T23:59:59+01:00;0;NoState;45-54;Female;0;6177;-1.0
2022-11-24T23:59:59+01:00;0;NoState;45-54;Male;0;5580;-1.0
2022-11-24T23:59:59+01:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-11-24T23:59:59+01:00;0;NoState;55-64;Female;0;4379;-1.0
2022-11-24T23:59:59+01:00;0;NoState;55-64;Male;0;3939;-1.0
2022-11-24T23:59:59+01:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-11-24T23:59:59+01:00;0;NoState;65-74;Female;0;1879;-1.0
2022-11-24T23:59:59+01:00;0;NoState;65-74;Male;0;1475;-1.0
2022-11-24T23:59:59+01:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-11-24T23:59:59+01:00;0;NoState;75-84;Female;0;1174;-1.0
2022-11-24T23:59:59+01:00;0;NoState;75-84;Male;0;906;-1.0
2022-11-24T23:59:59+01:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-11-24T23:59:59+01:00;0;NoState;85+;Female;0;479;-1.0
2022-11-24T23:59:59+01:00;0;NoState;85+;Male;0;159;-1.0
2022-11-24T23:59:59+01:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-11-24T23:59:59+01:00;0;NoState;All;All;0;55709;-1.0
2022-11-24T23:59:59+01:00;0;NoState;NotAssigned;NotAssigned;0;656;-1.0
2022-11-24T23:59:59+01:00;1;Burgenland;00-11;Female;15261;932;6.1070703099403705
2022-11-24T23:59:59+01:00;1;Burgenland;00-11;Male;16126;1038;6.43681012030262
2022-11-24T23:59:59+01:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-11-24T23:59:59+01:00;1;Burgenland;12-14;Female;4030;1478;36.674937965260504
2022-11-24T23:59:59+01:00;1;Burgenland;12-14;Male;4246;1579;37.1879415920867
2022-11-24T23:59:59+01:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-11-24T23:59:59+01:00;1;Burgenland;15-24;Female;13084;7897;60.356160195658795
2022-11-24T23:59:59+01:00;1;Burgenland;15-24;Male;14105;7830;55.512229705778104
2022-11-24T23:59:59+01:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
