date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-10-28T23:59:59+02:00;0;NoState;00-11;Female;0;194;-1.0
2022-10-28T23:59:59+02:00;0;NoState;00-11;Male;0;178;-1.0
2022-10-28T23:59:59+02:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;0;NoState;12-14;Female;0;238;-1.0
2022-10-28T23:59:59+02:00;0;NoState;12-14;Male;0;208;-1.0
2022-10-28T23:59:59+02:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;0;NoState;15-24;Female;0;3420;-1.0
2022-10-28T23:59:59+02:00;0;NoState;15-24;Male;0;3061;-1.0
2022-10-28T23:59:59+02:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;0;NoState;25-34;Female;0;5544;-1.0
2022-10-28T23:59:59+02:00;0;NoState;25-34;Male;0;6837;-1.0
2022-10-28T23:59:59+02:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-10-28T23:59:59+02:00;0;NoState;35-44;Female;0;5128;-1.0
2022-10-28T23:59:59+02:00;0;NoState;35-44;Male;0;6525;-1.0
2022-10-28T23:59:59+02:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-10-28T23:59:59+02:00;0;NoState;45-54;Female;0;6976;-1.0
2022-10-28T23:59:59+02:00;0;NoState;45-54;Male;0;6081;-1.0
2022-10-28T23:59:59+02:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-10-28T23:59:59+02:00;0;NoState;55-64;Female;0;5032;-1.0
2022-10-28T23:59:59+02:00;0;NoState;55-64;Male;0;4428;-1.0
2022-10-28T23:59:59+02:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-10-28T23:59:59+02:00;0;NoState;65-74;Female;0;2163;-1.0
2022-10-28T23:59:59+02:00;0;NoState;65-74;Male;0;1704;-1.0
2022-10-28T23:59:59+02:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;0;NoState;75-84;Female;0;1417;-1.0
2022-10-28T23:59:59+02:00;0;NoState;75-84;Male;0;1052;-1.0
2022-10-28T23:59:59+02:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;0;NoState;85+;Female;0;580;-1.0
2022-10-28T23:59:59+02:00;0;NoState;85+;Male;0;196;-1.0
2022-10-28T23:59:59+02:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;0;NoState;All;All;0;61674;-1.0
2022-10-28T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;0;703;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;00-11;Female;15261;908;5.94980669680886
2022-10-28T23:59:59+02:00;1;Burgenland;00-11;Male;16126;995;6.17015999007813
2022-10-28T23:59:59+02:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;12-14;Female;4030;1477;36.6501240694789
2022-10-28T23:59:59+02:00;1;Burgenland;12-14;Male;4246;1571;36.9995289684409
2022-10-28T23:59:59+02:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;15-24;Female;13084;8292;63.3751146438398
2022-10-28T23:59:59+02:00;1;Burgenland;15-24;Male;14105;8162;57.86600496277921
2022-10-28T23:59:59+02:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;25-34;Female;15170;9139;60.2439024390244
2022-10-28T23:59:59+02:00;1;Burgenland;25-34;Male;15566;9210;59.1674161634331
2022-10-28T23:59:59+02:00;1;Burgenland;25-34;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;35-44;Female;19628;12612;64.25514571020989
2022-10-28T23:59:59+02:00;1;Burgenland;35-44;Male;18676;11800;63.1826943671022
2022-10-28T23:59:59+02:00;1;Burgenland;35-44;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;45-54;Female;22702;16635;73.27548233635801
2022-10-28T23:59:59+02:00;1;Burgenland;45-54;Male;22196;16229;73.1167777978014
2022-10-28T23:59:59+02:00;1;Burgenland;45-54;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;55-64;Female;24992;19955;79.84555057618441
2022-10-28T23:59:59+02:00;1;Burgenland;55-64;Male;24513;19912;81.2303675600702
2022-10-28T23:59:59+02:00;1;Burgenland;55-64;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;65-74;Female;19531;16772;85.87373918386159
2022-10-28T23:59:59+02:00;1;Burgenland;65-74;Male;18411;15990;86.85025256640051
2022-10-28T23:59:59+02:00;1;Burgenland;65-74;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;75-84;Female;12340;10522;85.26742301458671
2022-10-28T23:59:59+02:00;1;Burgenland;75-84;Male;9699;8511;87.75131456851221
2022-10-28T23:59:59+02:00;1;Burgenland;75-84;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;85+;Female;6009;4739;78.8650357796638
2022-10-28T23:59:59+02:00;1;Burgenland;85+;Male;2950;2418;81.9661016949153
2022-10-28T23:59:59+02:00;1;Burgenland;85+;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;1;Burgenland;All;All;299235;195849;65.4498972379568
2022-10-28T23:59:59+02:00;2;Kärnten;00-11;Female;28834;810;2.80918360269127
2022-10-28T23:59:59+02:00;2;Kärnten;00-11;Male;30412;849;2.7916611863738
2022-10-28T23:59:59+02:00;2;Kärnten;00-11;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;12-14;Female;7504;1459;19.4429637526652
2022-10-28T23:59:59+02:00;2;Kärnten;12-14;Male;8048;1459;18.1287276341948
2022-10-28T23:59:59+02:00;2;Kärnten;12-14;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;15-24;Female;25881;12011;46.408562265754796
2022-10-28T23:59:59+02:00;2;Kärnten;15-24;Male;28244;11799;41.7752442996743
2022-10-28T23:59:59+02:00;2;Kärnten;15-24;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;25-34;Female;31756;14589;45.9409245496914
2022-10-28T23:59:59+02:00;2;Kärnten;25-34;Male;33530;14938;44.5511482254697
2022-10-28T23:59:59+02:00;2;Kärnten;25-34;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;35-44;Female;35277;19000;53.859455169090296
2022-10-28T23:59:59+02:00;2;Kärnten;35-44;Male;35287;18191;51.55156289851789
2022-10-28T23:59:59+02:00;2;Kärnten;35-44;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;45-54;Female;40687;26650;65.5000368668125
2022-10-28T23:59:59+02:00;2;Kärnten;45-54;Male;39817;25252;63.4201471733179
2022-10-28T23:59:59+02:00;2;Kärnten;45-54;NonBinary;0;1;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;55-64;Female;46735;33389;71.443243821547
2022-10-28T23:59:59+02:00;2;Kärnten;55-64;Male;44874;32300;71.9793198734234
2022-10-28T23:59:59+02:00;2;Kärnten;55-64;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;65-74;Female;35373;27559;77.9097051423402
2022-10-28T23:59:59+02:00;2;Kärnten;65-74;Male;31242;24616;78.7913705908713
2022-10-28T23:59:59+02:00;2;Kärnten;65-74;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;75-84;Female;26084;20372;78.1015181720595
2022-10-28T23:59:59+02:00;2;Kärnten;75-84;Male;19571;15836;80.91564048847779
2022-10-28T23:59:59+02:00;2;Kärnten;75-84;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;85+;Female;11416;7529;65.95129642606871
2022-10-28T23:59:59+02:00;2;Kärnten;85+;Male;5594;4008;71.6481944941008
2022-10-28T23:59:59+02:00;2;Kärnten;85+;NonBinary;0;0;-1.0
2022-10-28T23:59:59+02:00;2;Kärnten;All;All;566166;312617;55.2164912764101
2022-10-28T23:59:59+02:00;3;Niederösterreich;00-11;Female;96421;5039;5.226039970545839
2022-10-28T23:59:59+02:00;3;Niederösterreich;00-11;Male;101565;5347;5.26460887116625
