date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-10-26T23:59:59+02:00;0;NoState;00-11;Female;0;199;-1.0
2022-10-26T23:59:59+02:00;0;NoState;00-11;Male;0;186;-1.0
2022-10-26T23:59:59+02:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;0;NoState;12-14;Female;0;242;-1.0
2022-10-26T23:59:59+02:00;0;NoState;12-14;Male;0;215;-1.0
2022-10-26T23:59:59+02:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;0;NoState;15-24;Female;0;3421;-1.0
2022-10-26T23:59:59+02:00;0;NoState;15-24;Male;0;3067;-1.0
2022-10-26T23:59:59+02:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;0;NoState;25-34;Female;0;5549;-1.0
2022-10-26T23:59:59+02:00;0;NoState;25-34;Male;0;6846;-1.0
2022-10-26T23:59:59+02:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-10-26T23:59:59+02:00;0;NoState;35-44;Female;0;5132;-1.0
2022-10-26T23:59:59+02:00;0;NoState;35-44;Male;0;6531;-1.0
2022-10-26T23:59:59+02:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-10-26T23:59:59+02:00;0;NoState;45-54;Female;0;6981;-1.0
2022-10-26T23:59:59+02:00;0;NoState;45-54;Male;0;6082;-1.0
2022-10-26T23:59:59+02:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-10-26T23:59:59+02:00;0;NoState;55-64;Female;0;5035;-1.0
2022-10-26T23:59:59+02:00;0;NoState;55-64;Male;0;4426;-1.0
2022-10-26T23:59:59+02:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-10-26T23:59:59+02:00;0;NoState;65-74;Female;0;2163;-1.0
2022-10-26T23:59:59+02:00;0;NoState;65-74;Male;0;1704;-1.0
2022-10-26T23:59:59+02:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;0;NoState;75-84;Female;0;1425;-1.0
2022-10-26T23:59:59+02:00;0;NoState;75-84;Male;0;1054;-1.0
2022-10-26T23:59:59+02:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;0;NoState;85+;Female;0;581;-1.0
2022-10-26T23:59:59+02:00;0;NoState;85+;Male;0;195;-1.0
2022-10-26T23:59:59+02:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;0;NoState;All;All;0;61750;-1.0
2022-10-26T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;0;707;-1.0
2022-10-26T23:59:59+02:00;1;Burgenland;00-11;Female;15261;893;5.8515169386016606
2022-10-26T23:59:59+02:00;1;Burgenland;00-11;Male;16126;973;6.0337343420563085
2022-10-26T23:59:59+02:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;1;Burgenland;12-14;Female;4030;1477;36.6501240694789
2022-10-26T23:59:59+02:00;1;Burgenland;12-14;Male;4246;1566;36.8817710786623
2022-10-26T23:59:59+02:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;1;Burgenland;15-24;Female;13084;8296;63.405686334454295
2022-10-26T23:59:59+02:00;1;Burgenland;15-24;Male;14105;8165;57.88727401630629
2022-10-26T23:59:59+02:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;1;Burgenland;25-34;Female;15170;9144;60.276862228081704
2022-10-26T23:59:59+02:00;1;Burgenland;25-34;Male;15566;9208;59.15456764743671
2022-10-26T23:59:59+02:00;1;Burgenland;25-34;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;1;Burgenland;35-44;Female;19628;12628;64.3366619115549
2022-10-26T23:59:59+02:00;1;Burgenland;35-44;Male;18676;11804;63.2041122295995
2022-10-26T23:59:59+02:00;1;Burgenland;35-44;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;1;Burgenland;45-54;Female;22702;16646;73.3239362170734
2022-10-26T23:59:59+02:00;1;Burgenland;45-54;Male;22196;16240;73.16633627680659
2022-10-26T23:59:59+02:00;1;Burgenland;45-54;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;1;Burgenland;55-64;Female;24992;19960;79.865556978233
2022-10-26T23:59:59+02:00;1;Burgenland;55-64;Male;24513;19900;81.1814139436217
2022-10-26T23:59:59+02:00;1;Burgenland;55-64;NonBinary;0;0;-1.0
2022-10-26T23:59:59+02:00;1;Burgenland;65-74;Female;19531;16787;85.9505401669141
2022-10-26T23:59:59+02:00;1;Burgenland;65-74;Male;18411;16007;86.94258866981701
2022-10-26T23:59:59+02:00;1;Burgenland;65-74;NonBinary;0;0;-1.0
