date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-11-07T23:59:59+01:00;0;NoState;00-11;Female;0;185;-1.0
2022-11-07T23:59:59+01:00;0;NoState;00-11;Male;0;166;-1.0
2022-11-07T23:59:59+01:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;0;NoState;12-14;Female;0;227;-1.0
2022-11-07T23:59:59+01:00;0;NoState;12-14;Male;0;197;-1.0
2022-11-07T23:59:59+01:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;0;NoState;15-24;Female;0;3390;-1.0
2022-11-07T23:59:59+01:00;0;NoState;15-24;Male;0;3037;-1.0
2022-11-07T23:59:59+01:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;0;NoState;25-34;Female;0;5467;-1.0
2022-11-07T23:59:59+01:00;0;NoState;25-34;Male;0;6795;-1.0
2022-11-07T23:59:59+01:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-11-07T23:59:59+01:00;0;NoState;35-44;Female;0;5020;-1.0
2022-11-07T23:59:59+01:00;0;NoState;35-44;Male;0;6447;-1.0
2022-11-07T23:59:59+01:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-11-07T23:59:59+01:00;0;NoState;45-54;Female;0;6862;-1.0
2022-11-07T23:59:59+01:00;0;NoState;45-54;Male;0;6018;-1.0
2022-11-07T23:59:59+01:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-11-07T23:59:59+01:00;0;NoState;55-64;Female;0;4937;-1.0
2022-11-07T23:59:59+01:00;0;NoState;55-64;Male;0;4371;-1.0
2022-11-07T23:59:59+01:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-11-07T23:59:59+01:00;0;NoState;65-74;Female;0;2136;-1.0
2022-11-07T23:59:59+01:00;0;NoState;65-74;Male;0;1677;-1.0
2022-11-07T23:59:59+01:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;0;NoState;75-84;Female;0;1372;-1.0
2022-11-07T23:59:59+01:00;0;NoState;75-84;Male;0;1020;-1.0
2022-11-07T23:59:59+01:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;0;NoState;85+;Female;0;556;-1.0
2022-11-07T23:59:59+01:00;0;NoState;85+;Male;0;184;-1.0
2022-11-07T23:59:59+01:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;0;NoState;All;All;0;60765;-1.0
2022-11-07T23:59:59+01:00;0;NoState;NotAssigned;NotAssigned;0;692;-1.0
2022-11-07T23:59:59+01:00;1;Burgenland;00-11;Female;15261;912;5.976017298997441
2022-11-07T23:59:59+01:00;1;Burgenland;00-11;Male;16126;1015;6.294183306461611
2022-11-07T23:59:59+01:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;1;Burgenland;12-14;Female;4030;1476;36.625310173697294
2022-11-07T23:59:59+01:00;1;Burgenland;12-14;Male;4246;1575;37.09373528026379
2022-11-07T23:59:59+01:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;1;Burgenland;15-24;Female;13084;8232;62.9165392846224
2022-11-07T23:59:59+01:00;1;Burgenland;15-24;Male;14105;8094;57.3839064161645
2022-11-07T23:59:59+01:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;1;Burgenland;25-34;Female;15170;8951;59.004614370468
2022-11-07T23:59:59+01:00;1;Burgenland;25-34;Male;15566;9110;58.52499036361301
2022-11-07T23:59:59+01:00;1;Burgenland;25-34;NonBinary;0;0;-1.0
2022-11-07T23:59:59+01:00;1;Burgenland;35-44;Female;19628;12265;62.4872630935398
2022-11-07T23:59:59+01:00;1;Burgenland;35-44;Male;18676;11661;62.438423645320206
