date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-11-22T23:59:59+01:00;0;NoState;00-11;Female;0;173;-1.0
2022-11-22T23:59:59+01:00;0;NoState;00-11;Male;0;150;-1.0
2022-11-22T23:59:59+01:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;0;NoState;12-14;Female;0;208;-1.0
2022-11-22T23:59:59+01:00;0;NoState;12-14;Male;0;190;-1.0
2022-11-22T23:59:59+01:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;0;NoState;15-24;Female;0;3246;-1.0
2022-11-22T23:59:59+01:00;0;NoState;15-24;Male;0;2934;-1.0
2022-11-22T23:59:59+01:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;0;NoState;25-34;Female;0;5147;-1.0
2022-11-22T23:59:59+01:00;0;NoState;25-34;Male;0;6508;-1.0
2022-11-22T23:59:59+01:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-11-22T23:59:59+01:00;0;NoState;35-44;Female;0;4625;-1.0
2022-11-22T23:59:59+01:00;0;NoState;35-44;Male;0;6126;-1.0
2022-11-22T23:59:59+01:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-11-22T23:59:59+01:00;0;NoState;45-54;Female;0;6300;-1.0
2022-11-22T23:59:59+01:00;0;NoState;45-54;Male;0;5675;-1.0
2022-11-22T23:59:59+01:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-11-22T23:59:59+01:00;0;NoState;55-64;Female;0;4475;-1.0
2022-11-22T23:59:59+01:00;0;NoState;55-64;Male;0;4032;-1.0
2022-11-22T23:59:59+01:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-11-22T23:59:59+01:00;0;NoState;65-74;Female;0;1923;-1.0
2022-11-22T23:59:59+01:00;0;NoState;65-74;Male;0;1510;-1.0
2022-11-22T23:59:59+01:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;0;NoState;75-84;Female;0;1220;-1.0
2022-11-22T23:59:59+01:00;0;NoState;75-84;Male;0;923;-1.0
2022-11-22T23:59:59+01:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;0;NoState;85+;Female;0;491;-1.0
2022-11-22T23:59:59+01:00;0;NoState;85+;Male;0;163;-1.0
2022-11-22T23:59:59+01:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;0;NoState;All;All;0;56692;-1.0
2022-11-22T23:59:59+01:00;0;NoState;NotAssigned;NotAssigned;0;664;-1.0
2022-11-22T23:59:59+01:00;1;Burgenland;00-11;Female;15348;933;6.0789679437060204
2022-11-22T23:59:59+01:00;1;Burgenland;00-11;Male;16230;1038;6.395563770794821
2022-11-22T23:59:59+01:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;1;Burgenland;12-14;Female;4090;1479;36.161369193154
2022-11-22T23:59:59+01:00;1;Burgenland;12-14;Male;4261;1580;37.0804975357897
2022-11-22T23:59:59+01:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;1;Burgenland;15-24;Female;13155;7949;60.4256936526036
2022-11-22T23:59:59+01:00;1;Burgenland;15-24;Male;14132;7861;55.6255307104444
2022-11-22T23:59:59+01:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;1;Burgenland;25-34;Female;15123;8290;54.8171659062355
2022-11-22T23:59:59+01:00;1;Burgenland;25-34;Male;15596;8614;55.2321107976404
2022-11-22T23:59:59+01:00;1;Burgenland;25-34;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;1;Burgenland;35-44;Female;19732;11220;56.8619501317657
2022-11-22T23:59:59+01:00;1;Burgenland;35-44;Male;18718;10995;58.740250026712296
2022-11-22T23:59:59+01:00;1;Burgenland;35-44;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;1;Burgenland;45-54;Female;22681;14634;64.5209646840968
2022-11-22T23:59:59+01:00;1;Burgenland;45-54;Male;22153;14973;67.5890398591613
2022-11-22T23:59:59+01:00;1;Burgenland;45-54;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;1;Burgenland;55-64;Female;25153;18237;72.50427384407429
2022-11-22T23:59:59+01:00;1;Burgenland;55-64;Male;24565;18471;75.1923468349277
2022-11-22T23:59:59+01:00;1;Burgenland;55-64;NonBinary;0;0;-1.0
2022-11-22T23:59:59+01:00;1;Burgenland;65-74;Female;19728;15467;78.4012570965126
2022-11-22T23:59:59+01:00;1;Burgenland;65-74;Male;18558;14753;79.4967130078672
