date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-11-17T23:59:59+01:00;0;NoState;00-11;Female;0;177;-1.0
2022-11-17T23:59:59+01:00;0;NoState;00-11;Male;0;156;-1.0
2022-11-17T23:59:59+01:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-11-17T23:59:59+01:00;0;NoState;12-14;Female;0;214;-1.0
2022-11-17T23:59:59+01:00;0;NoState;12-14;Male;0;195;-1.0
2022-11-17T23:59:59+01:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-11-17T23:59:59+01:00;0;NoState;15-24;Female;0;3299;-1.0
2022-11-17T23:59:59+01:00;0;NoState;15-24;Male;0;2992;-1.0
2022-11-17T23:59:59+01:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-11-17T23:59:59+01:00;0;NoState;25-34;Female;0;5318;-1.0
2022-11-17T23:59:59+01:00;0;NoState;25-34;Male;0;6650;-1.0
2022-11-17T23:59:59+01:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-11-17T23:59:59+01:00;0;NoState;35-44;Female;0;4800;-1.0
2022-11-17T23:59:59+01:00;0;NoState;35-44;Male;0;6292;-1.0
2022-11-17T23:59:59+01:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-11-17T23:59:59+01:00;0;NoState;45-54;Female;0;6574;-1.0
2022-11-17T23:59:59+01:00;0;NoState;45-54;Male;0;5867;-1.0
2022-11-17T23:59:59+01:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-11-17T23:59:59+01:00;0;NoState;55-64;Female;0;4697;-1.0
2022-11-17T23:59:59+01:00;0;NoState;55-64;Male;0;4209;-1.0
2022-11-17T23:59:59+01:00;0;NoState;55-64;NonBinary;0;1;-1.0
2022-11-17T23:59:59+01:00;0;NoState;65-74;Female;0;2030;-1.0
2022-11-17T23:59:59+01:00;0;NoState;65-74;Male;0;1592;-1.0
2022-11-17T23:59:59+01:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-11-17T23:59:59+01:00;0;NoState;75-84;Female;0;1293;-1.0
2022-11-17T23:59:59+01:00;0;NoState;75-84;Male;0;968;-1.0
2022-11-17T23:59:59+01:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-11-17T23:59:59+01:00;0;NoState;85+;Female;0;518;-1.0
2022-11-17T23:59:59+01:00;0;NoState;85+;Male;0;172;-1.0
2022-11-17T23:59:59+01:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-11-17T23:59:59+01:00;0;NoState;All;All;0;58699;-1.0
2022-11-17T23:59:59+01:00;0;NoState;NotAssigned;NotAssigned;0;677;-1.0
