date;state_id;state_name;age_group;gender;population;vaccinated_according_to_recommendation;vaccinated_according_to_recommendation_percent
2022-12-08T23:59:59+01:00;0;NoState;00-11;Female;0;162;-1.0
2022-12-08T23:59:59+01:00;0;NoState;00-11;Male;0;145;-1.0
2022-12-08T23:59:59+01:00;0;NoState;00-11;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;0;NoState;12-14;Female;0;187;-1.0
2022-12-08T23:59:59+01:00;0;NoState;12-14;Male;0;178;-1.0
2022-12-08T23:59:59+01:00;0;NoState;12-14;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;0;NoState;15-24;Female;0;2873;-1.0
2022-12-08T23:59:59+01:00;0;NoState;15-24;Male;0;2639;-1.0
2022-12-08T23:59:59+01:00;0;NoState;15-24;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;0;NoState;25-34;Female;0;4390;-1.0
2022-12-08T23:59:59+01:00;0;NoState;25-34;Male;0;5631;-1.0
2022-12-08T23:59:59+01:00;0;NoState;25-34;NonBinary;0;5;-1.0
2022-12-08T23:59:59+01:00;0;NoState;35-44;Female;0;3855;-1.0
2022-12-08T23:59:59+01:00;0;NoState;35-44;Male;0;5249;-1.0
2022-12-08T23:59:59+01:00;0;NoState;35-44;NonBinary;0;2;-1.0
2022-12-08T23:59:59+01:00;0;NoState;45-54;Female;0;5193;-1.0
2022-12-08T23:59:59+01:00;0;NoState;45-54;Male;0;4750;-1.0
2022-12-08T23:59:59+01:00;0;NoState;45-54;NonBinary;0;1;-1.0
2022-12-08T23:59:59+01:00;0;NoState;55-64;Female;0;3569;-1.0
2022-12-08T23:59:59+01:00;0;NoState;55-64;Male;0;3249;-1.0
2022-12-08T23:59:59+01:00;0;NoState;55-64;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;0;NoState;65-74;Female;0;1552;-1.0
2022-12-08T23:59:59+01:00;0;NoState;65-74;Male;0;1241;-1.0
2022-12-08T23:59:59+01:00;0;NoState;65-74;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;0;NoState;75-84;Female;0;1030;-1.0
2022-12-08T23:59:59+01:00;0;NoState;75-84;Male;0;797;-1.0
2022-12-08T23:59:59+01:00;0;NoState;75-84;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;0;NoState;85+;Female;0;445;-1.0
2022-12-08T23:59:59+01:00;0;NoState;85+;Male;0;150;-1.0
2022-12-08T23:59:59+01:00;0;NoState;85+;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;0;NoState;All;All;0;47869;-1.0
2022-12-08T23:59:59+01:00;0;NoState;NotAssigned;NotAssigned;0;576;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;00-11;Female;15340;952;6.2059973924380705
2022-12-08T23:59:59+01:00;1;Burgenland;00-11;Male;16182;1048;6.47633172660981
2022-12-08T23:59:59+01:00;1;Burgenland;00-11;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;12-14;Female;4106;1463;35.6307842182172
2022-12-08T23:59:59+01:00;1;Burgenland;12-14;Male;4259;1567;36.7926743366988
2022-12-08T23:59:59+01:00;1;Burgenland;12-14;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;15-24;Female;13097;6982;53.309918301901206
2022-12-08T23:59:59+01:00;1;Burgenland;15-24;Male;14218;7045;49.549866366577604
2022-12-08T23:59:59+01:00;1;Burgenland;15-24;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;25-34;Female;15146;6781;44.7708966063647
2022-12-08T23:59:59+01:00;1;Burgenland;25-34;Male;15608;7088;45.412608918503295
2022-12-08T23:59:59+01:00;1;Burgenland;25-34;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;35-44;Female;19758;8900;45.045045045045
2022-12-08T23:59:59+01:00;1;Burgenland;35-44;Male;18839;8876;47.1150273369075
2022-12-08T23:59:59+01:00;1;Burgenland;35-44;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;45-54;Female;22704;11325;49.88107822410149
2022-12-08T23:59:59+01:00;1;Burgenland;45-54;Male;21975;11513;52.391353811148996
2022-12-08T23:59:59+01:00;1;Burgenland;45-54;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;55-64;Female;25229;14372;56.96618970232671
2022-12-08T23:59:59+01:00;1;Burgenland;55-64;Male;24723;14354;58.059297010880606
2022-12-08T23:59:59+01:00;1;Burgenland;55-64;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;65-74;Female;19801;12391;62.5776475935559
2022-12-08T23:59:59+01:00;1;Burgenland;65-74;Male;18667;11964;64.0917126479884
2022-12-08T23:59:59+01:00;1;Burgenland;65-74;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;75-84;Female;12620;7977;63.2091917591125
2022-12-08T23:59:59+01:00;1;Burgenland;75-84;Male;9928;6617;66.6498791297341
2022-12-08T23:59:59+01:00;1;Burgenland;75-84;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;85+;Female;5991;3619;60.4072775830412
2022-12-08T23:59:59+01:00;1;Burgenland;85+;Male;3012;1813;60.19256308100929
2022-12-08T23:59:59+01:00;1;Burgenland;85+;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;1;Burgenland;All;All;301203;146647;48.687098070072295
2022-12-08T23:59:59+01:00;2;Kärnten;00-11;Female;28857;868;3.00793568284992
2022-12-08T23:59:59+01:00;2;Kärnten;00-11;Male;30491;917;3.00744481978289
2022-12-08T23:59:59+01:00;2;Kärnten;00-11;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;2;Kärnten;12-14;Female;7752;1461;18.8467492260062
2022-12-08T23:59:59+01:00;2;Kärnten;12-14;Male;8093;1435;17.7313727913011
2022-12-08T23:59:59+01:00;2;Kärnten;12-14;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;2;Kärnten;15-24;Female;25741;10433;40.5306709141059
2022-12-08T23:59:59+01:00;2;Kärnten;15-24;Male;28556;10239;35.8558621655694
2022-12-08T23:59:59+01:00;2;Kärnten;15-24;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;2;Kärnten;25-34;Female;31750;11262;35.470866141732294
2022-12-08T23:59:59+01:00;2;Kärnten;25-34;Male;33715;11964;35.4856888625241
2022-12-08T23:59:59+01:00;2;Kärnten;25-34;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;2;Kärnten;35-44;Female;35634;13719;38.4997474322277
2022-12-08T23:59:59+01:00;2;Kärnten;35-44;Male;35670;13732;38.4973366975049
2022-12-08T23:59:59+01:00;2;Kärnten;35-44;NonBinary;0;0;-1.0
2022-12-08T23:59:59+01:00;2;Kärnten;45-54;Female;40156;17854;44.4615997609324
2022-12-08T23:59:59+01:00;2;Kärnten;45-54;Male;39316;17723;45.078339607284605
2022-12-08T23:59:59+01:00;2;Kärnten;45-54;NonBinary;0;1;-1.0
