date;state_id;state_name;age_group;gender;vaccine;dose_number;doses_administered_cumulative
2022-10-18T23:59:59+02:00;0;NoState;00-11;Female;AstraZeneca;1;1
2022-10-18T23:59:59+02:00;0;NoState;00-11;Male;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Female;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Male;AstraZeneca;1;1
2022-10-18T23:59:59+02:00;0;NoState;12-14;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;Female;AstraZeneca;1;397
2022-10-18T23:59:59+02:00;0;NoState;15-24;Male;AstraZeneca;1;324
2022-10-18T23:59:59+02:00;0;NoState;15-24;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;Female;AstraZeneca;1;864
2022-10-18T23:59:59+02:00;0;NoState;25-34;Male;AstraZeneca;1;943
2022-10-18T23:59:59+02:00;0;NoState;25-34;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;Female;AstraZeneca;1;1026
2022-10-18T23:59:59+02:00;0;NoState;35-44;Male;AstraZeneca;1;944
2022-10-18T23:59:59+02:00;0;NoState;35-44;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;Female;AstraZeneca;1;1612
2022-10-18T23:59:59+02:00;0;NoState;45-54;Male;AstraZeneca;1;925
2022-10-18T23:59:59+02:00;0;NoState;45-54;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;Female;AstraZeneca;1;1414
2022-10-18T23:59:59+02:00;0;NoState;55-64;Male;AstraZeneca;1;861
2022-10-18T23:59:59+02:00;0;NoState;55-64;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;Female;AstraZeneca;1;582
2022-10-18T23:59:59+02:00;0;NoState;65-74;Male;AstraZeneca;1;562
2022-10-18T23:59:59+02:00;0;NoState;65-74;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;Female;AstraZeneca;1;332
2022-10-18T23:59:59+02:00;0;NoState;75-84;Male;AstraZeneca;1;326
2022-10-18T23:59:59+02:00;0;NoState;75-84;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;85+;Female;AstraZeneca;1;150
2022-10-18T23:59:59+02:00;0;NoState;85+;Male;AstraZeneca;1;102
2022-10-18T23:59:59+02:00;0;NoState;85+;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;85+;NotAssigned;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Female;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Male;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NonBinary;AstraZeneca;1;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;AstraZeneca;1;277
2022-10-18T23:59:59+02:00;0;NoState;00-11;Female;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;Male;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Female;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Male;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;Female;AstraZeneca;2;303
2022-10-18T23:59:59+02:00;0;NoState;15-24;Male;AstraZeneca;2;239
2022-10-18T23:59:59+02:00;0;NoState;15-24;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;Female;AstraZeneca;2;716
2022-10-18T23:59:59+02:00;0;NoState;25-34;Male;AstraZeneca;2;732
2022-10-18T23:59:59+02:00;0;NoState;25-34;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;Female;AstraZeneca;2;890
2022-10-18T23:59:59+02:00;0;NoState;35-44;Male;AstraZeneca;2;788
2022-10-18T23:59:59+02:00;0;NoState;35-44;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;Female;AstraZeneca;2;1432
2022-10-18T23:59:59+02:00;0;NoState;45-54;Male;AstraZeneca;2;774
2022-10-18T23:59:59+02:00;0;NoState;45-54;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;Female;AstraZeneca;2;1269
2022-10-18T23:59:59+02:00;0;NoState;55-64;Male;AstraZeneca;2;693
2022-10-18T23:59:59+02:00;0;NoState;55-64;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;Female;AstraZeneca;2;469
2022-10-18T23:59:59+02:00;0;NoState;65-74;Male;AstraZeneca;2;391
2022-10-18T23:59:59+02:00;0;NoState;65-74;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;Female;AstraZeneca;2;229
2022-10-18T23:59:59+02:00;0;NoState;75-84;Male;AstraZeneca;2;179
2022-10-18T23:59:59+02:00;0;NoState;75-84;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;85+;Female;AstraZeneca;2;39
2022-10-18T23:59:59+02:00;0;NoState;85+;Male;AstraZeneca;2;24
2022-10-18T23:59:59+02:00;0;NoState;85+;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;85+;NotAssigned;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Female;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Male;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NonBinary;AstraZeneca;2;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;AstraZeneca;2;147
2022-10-18T23:59:59+02:00;0;NoState;00-11;Female;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;Male;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Female;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Male;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;Female;AstraZeneca;3;4
2022-10-18T23:59:59+02:00;0;NoState;15-24;Male;AstraZeneca;3;5
2022-10-18T23:59:59+02:00;0;NoState;15-24;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;Female;AstraZeneca;3;6
2022-10-18T23:59:59+02:00;0;NoState;25-34;Male;AstraZeneca;3;2
2022-10-18T23:59:59+02:00;0;NoState;25-34;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;Female;AstraZeneca;3;3
2022-10-18T23:59:59+02:00;0;NoState;35-44;Male;AstraZeneca;3;8
2022-10-18T23:59:59+02:00;0;NoState;35-44;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;Female;AstraZeneca;3;3
2022-10-18T23:59:59+02:00;0;NoState;45-54;Male;AstraZeneca;3;6
2022-10-18T23:59:59+02:00;0;NoState;45-54;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;Female;AstraZeneca;3;5
2022-10-18T23:59:59+02:00;0;NoState;55-64;Male;AstraZeneca;3;1
2022-10-18T23:59:59+02:00;0;NoState;55-64;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;Female;AstraZeneca;3;2
2022-10-18T23:59:59+02:00;0;NoState;65-74;Male;AstraZeneca;3;3
2022-10-18T23:59:59+02:00;0;NoState;65-74;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;Female;AstraZeneca;3;1
2022-10-18T23:59:59+02:00;0;NoState;75-84;Male;AstraZeneca;3;2
2022-10-18T23:59:59+02:00;0;NoState;75-84;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;85+;Female;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;85+;Male;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;85+;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;85+;NotAssigned;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Female;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Male;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NonBinary;AstraZeneca;3;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;AstraZeneca;3;1
2022-10-18T23:59:59+02:00;0;NoState;00-11;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;85+;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;85+;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;85+;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;85+;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Female;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Male;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NonBinary;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;AstraZeneca;4;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;Male;AstraZeneca;5+;1
2022-10-18T23:59:59+02:00;0;NoState;35-44;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;45-54;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;55-64;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;65-74;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;75-84;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;85+;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;85+;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;85+;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;85+;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Female;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;Male;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NonBinary;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;NotAssigned;NotAssigned;AstraZeneca;5+;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;Female;BioNTechPfizer;1;638
2022-10-18T23:59:59+02:00;0;NoState;00-11;Male;BioNTechPfizer;1;680
2022-10-18T23:59:59+02:00;0;NoState;00-11;NonBinary;BioNTechPfizer;1;0
2022-10-18T23:59:59+02:00;0;NoState;00-11;NotAssigned;BioNTechPfizer;1;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;Female;BioNTechPfizer;1;620
2022-10-18T23:59:59+02:00;0;NoState;12-14;Male;BioNTechPfizer;1;669
2022-10-18T23:59:59+02:00;0;NoState;12-14;NonBinary;BioNTechPfizer;1;0
2022-10-18T23:59:59+02:00;0;NoState;12-14;NotAssigned;BioNTechPfizer;1;0
2022-10-18T23:59:59+02:00;0;NoState;15-24;Female;BioNTechPfizer;1;7207
2022-10-18T23:59:59+02:00;0;NoState;15-24;Male;BioNTechPfizer;1;8830
2022-10-18T23:59:59+02:00;0;NoState;15-24;NonBinary;BioNTechPfizer;1;7
2022-10-18T23:59:59+02:00;0;NoState;15-24;NotAssigned;BioNTechPfizer;1;0
2022-10-18T23:59:59+02:00;0;NoState;25-34;Female;BioNTechPfizer;1;9935
2022-10-18T23:59:59+02:00;0;NoState;25-34;Male;BioNTechPfizer;1;14687
2022-10-18T23:59:59+02:00;0;NoState;25-34;NonBinary;BioNTechPfizer;1;15
2022-10-18T23:59:59+02:00;0;NoState;25-34;NotAssigned;BioNTechPfizer;1;0
2022-10-18T23:59:59+02:00;0;NoState;35-44;Female;BioNTechPfizer;1;8147
2022-10-18T23:59:59+02:00;0;NoState;35-44;Male;BioNTechPfizer;1;11646
2022-10-18T23:59:59+02:00;0;NoState;35-44;NonBinary;BioNTechPfizer;1;4
2022-10-18T23:59:59+02:00;0;NoState;35-44;NotAssigned;BioNTechPfizer;1;0
